cycle,cycle_dt_us,work_dt_us,q_ideal_deg,q_send_deg,q_meas_deg,error_deg,gap_deg,drift_deg
4329,1001.9,228.1,86.4361,86.4413,86.3657,0.0703,0.0756,0.0052
4330,999.4,223.5,86.4402,86.4455,86.3702,0.0701,0.0753,0.0052
4331,1000.6,220.3,86.4444,86.4497,86.3744,0.0701,0.0753,0.0052
4332,998.3,222.7,86.4486,86.4539,86.3787,0.0699,0.0752,0.0052
4333,999.6,215.2,86.4528,86.4581,86.3831,0.0697,0.0750,0.0052
4334,1002.1,223.7,86.4570,86.4623,86.3878,0.0692,0.0745,0.0052
4335,998.9,223.6,86.4612,86.4665,86.3920,0.0692,0.0744,0.0052
4336,1001.1,245.0,86.4655,86.4707,86.3962,0.0692,0.0745,0.0053
4337,999.7,211.8,86.4697,86.4749,86.4005,0.0691,0.0744,0.0053
4338,999.3,210.8,86.4739,86.4792,86.4052,0.0687,0.0739,0.0053
4339,998.9,266.5,86.4781,86.4834,86.4098,0.0683,0.0736,0.0053
4340,999.9,239.9,86.4824,86.4876,86.4146,0.0678,0.0731,0.0053
4341,999.9,256.8,86.4866,86.4919,86.4193,0.0673,0.0725,0.0053
4342,999.9,249.3,86.4909,86.4961,86.4246,0.0662,0.0715,0.0053
4343,999.9,217.2,86.4951,86.5004,86.4296,0.0655,0.0708,0.0053
4344,1002.4,272.1,86.4994,86.5047,86.4345,0.0649,0.0702,0.0053
4345,997.4,253.8,86.5037,86.5089,86.4392,0.0645,0.0698,0.0053
4346,1000.4,254.1,86.5079,86.5132,86.4441,0.0638,0.0691,0.0053
4347,1000.0,237.7,86.5122,86.5175,86.4489,0.0633,0.0686,0.0053
4348,1000.2,273.5,86.5165,86.5218,86.4539,0.0626,0.0679,0.0053
4349,999.6,239.1,86.5208,86.5261,86.4590,0.0618,0.0671,0.0053
4350,1000.1,240.3,86.5251,86.5304,86.4644,0.0607,0.0660,0.0053
4351,1000.5,253.9,86.5294,86.5347,86.4694,0.0600,0.0653,0.0053
4352,1002.2,234.9,86.5337,86.5390,86.4743,0.0594,0.0647,0.0053
4353,998.8,219.6,86.5380,86.5433,86.4790,0.0591,0.0644,0.0053
4354,1001.4,237.9,86.5424,86.5477,86.4838,0.0585,0.0638,0.0053
4355,997.4,235.8,86.5467,86.5520,86.4880,0.0587,0.0640,0.0053
4356,1000.0,241.6,86.5510,86.5563,86.4919,0.0591,0.0644,0.0053
4357,1003.3,216.1,86.5554,86.5607,86.4959,0.0594,0.0647,0.0053
4358,998.2,221.5,86.5597,86.5650,86.5005,0.0592,0.0646,0.0053
4359,1000.6,242.7,86.5640,86.5694,86.5048,0.0592,0.0646,0.0053
4360,998.1,207.2,86.5684,86.5737,86.5091,0.0593,0.0646,0.0053
4361,999.8,224.9,86.5728,86.5781,86.5134,0.0594,0.0647,0.0053
4362,999.9,221.8,86.5771,86.5825,86.5178,0.0593,0.0647,0.0053
4363,999.9,197.4,86.5815,86.5868,86.5218,0.0597,0.0650,0.0053
4364,999.9,231.8,86.5859,86.5912,86.5257,0.0601,0.0655,0.0053
4365,999.8,222.4,86.5903,86.5956,86.5296,0.0607,0.0660,0.0053
4366,1000.2,227.5,86.5947,86.6000,86.5335,0.0612,0.0665,0.0053
4367,999.9,228.5,86.5990,86.6044,86.5378,0.0613,0.0666,0.0053
4368,1000.2,217.7,86.6034,86.6088,86.5419,0.0615,0.0669,0.0053
4369,1000.4,245.7,86.6079,86.6132,86.5461,0.0617,0.0671,0.0053
4370,999.6,260.4,86.6123,86.6176,86.5507,0.0616,0.0670,0.0053
4371,1000.1,253.8,86.6167,86.6220,86.5548,0.0619,0.0672,0.0054
4372,1000.0,224.3,86.6211,86.6265,86.5588,0.0623,0.0676,0.0054
4373,999.9,229.7,86.6255,86.6309,86.5628,0.0627,0.0681,0.0054
4374,1002.6,241.3,86.6300,86.6353,86.5671,0.0629,0.0682,0.0054
4375,997.9,225.1,86.6344,86.6398,86.5716,0.0628,0.0682,0.0054
4376,1001.0,256.1,86.6389,86.6442,86.5755,0.0634,0.0687,0.0054
4377,1000.2,222.3,86.6433,86.6487,86.5795,0.0638,0.0692,0.0054
4378,998.4,221.2,86.6478,86.6531,86.5838,0.0640,0.0694,0.0054
4379,999.9,241.8,86.6522,86.6576,86.5878,0.0645,0.0698,0.0054
4380,1001.6,214.5,86.6567,86.6621,86.5917,0.0650,0.0703,0.0054
4381,999.7,224.4,86.6612,86.6665,86.5958,0.0654,0.0708,0.0054
4382,1003.3,231.1,86.6656,86.6710,86.6000,0.0657,0.0711,0.0054
4383,995.6,210.4,86.6701,86.6755,86.6036,0.0665,0.0719,0.0054
4384,1002.0,230.6,86.6746,86.6800,86.6072,0.0675,0.0728,0.0054
4385,998.1,223.2,86.6791,86.6845,86.6108,0.0683,0.0737,0.0054
4386,999.5,218.9,86.6836,86.6890,86.6147,0.0689,0.0743,0.0054
4387,1000.7,248.7,86.6881,86.6935,86.6183,0.0698,0.0752,0.0054
4388,999.4,226.1,86.6926,86.6980,86.6219,0.0707,0.0761,0.0054
4389,999.8,226.5,86.6972,86.7026,86.6257,0.0715,0.0769,0.0054
4390,1000.0,219.3,86.7017,86.7071,86.6295,0.0722,0.0776,0.0054
4391,1000.7,236.4,86.7062,86.7116,86.6337,0.0725,0.0780,0.0054
4392,999.5,216.3,86.7107,86.7162,86.6376,0.0731,0.0785,0.0054
4393,1000.5,223.1,86.7153,86.7207,86.6418,0.0734,0.0789,0.0054
4394,999.6,268.2,86.7198,86.7252,86.6461,0.0737,0.0791,0.0054
4395,999.8,276.9,86.7244,86.7298,86.6507,0.0737,0.0791,0.0054
4396,1001.3,245.2,86.7289,86.7344,86.6548,0.0742,0.0796,0.0054
4397,1001.0,235.9,86.7335,86.7389,86.6588,0.0746,0.0801,0.0054
4398,999.8,206.5,86.7381,86.7435,86.6631,0.0750,0.0804,0.0054
4399,998.1,240.3,86.7426,86.7481,86.6631,0.0795,0.0850,0.0054
4400,1000.0,230.5,86.7472,86.7526,86.6679,0.0793,0.0847,0.0054
4401,1000.3,225.9,86.7518,86.7572,86.6726,0.0792,0.0847,0.0054
4402,1001.0,233.1,86.7564,86.7618,86.6774,0.0790,0.0844,0.0054
4403,1000.0,228.8,86.7610,86.7664,86.6824,0.0786,0.0840,0.0054
4404,1000.7,263.3,86.7656,86.7710,86.6879,0.0777,0.0831,0.0054
4405,997.8,243.6,86.7702,86.7756,86.6930,0.0772,0.0826,0.0054
4406,1000.0,248.6,86.7748,86.7802,86.6981,0.0767,0.0821,0.0054
4407,1000.5,225.5,86.7794,86.7849,86.7030,0.0764,0.0818,0.0055
4408,999.5,238.5,86.7840,86.7895,86.7083,0.0757,0.0812,0.0055
4409,1000.4,236.2,86.7886,86.7941,86.7131,0.0756,0.0810,0.0055
4410,999.5,222.8,86.7933,86.7987,86.7180,0.0753,0.0808,0.0055
4411,1000.8,233.1,86.7979,86.8034,86.7230,0.0749,0.0804,0.0055
4412,999.2,213.8,86.8026,86.8080,86.7285,0.0741,0.0795,0.0055
4413,1000.7,222.3,86.8072,86.8127,86.7336,0.0736,0.0790,0.0055
4414,999.4,246.1,86.8119,86.8173,86.7386,0.0732,0.0787,0.0055
4415,1000.2,273.9,86.8165,86.8220,86.7434,0.0731,0.0786,0.0055
4416,999.6,234.3,86.8212,86.8267,86.7485,0.0727,0.0782,0.0055
4417,1000.1,252.1,86.8258,86.8313,86.7531,0.0727,0.0782,0.0055
4418,1002.0,231.3,86.8305,86.8360,86.7579,0.0726,0.0781,0.0055
4419,999.2,272.6,86.8352,86.8407,86.7627,0.0725,0.0780,0.0055
4420,1000.4,266.0,86.8399,86.8454,86.7680,0.0719,0.0774,0.0055
4421,1000.4,274.3,86.8446,86.8501,86.7730,0.0715,0.0770,0.0055
4422,998.5,234.3,86.8493,86.8548,86.7780,0.0713,0.0768,0.0055
4423,999.6,235.4,86.8540,86.8595,86.7830,0.0710,0.0765,0.0055
4424,1001.4,235.2,86.8587,86.8642,86.7882,0.0705,0.0760,0.0055
4425,999.1,224.9,86.8634,86.8689,86.7929,0.0705,0.0760,0.0055
4426,1001.8,245.2,86.8681,86.8736,86.7975,0.0706,0.0761,0.0055
4427,998.0,220.8,86.8728,86.8783,86.8022,0.0706,0.0761,0.0055
4428,1000.6,235.0,86.8775,86.8831,86.8073,0.0702,0.0757,0.0055
4429,998.9,245.4,86.8823,86.8878,86.8121,0.0702,0.0757,0.0055
4430,1000.7,217.2,86.8870,86.8925,86.8167,0.0703,0.0758,0.0055
4431,999.9,236.6,86.8918,86.8973,86.8213,0.0705,0.0760,0.0055
4432,1000.5,223.8,86.8965,86.9020,86.8261,0.0704,0.0759,0.0055
4433,999.5,221.7,86.9013,86.9068,86.8305,0.0708,0.0763,0.0055
4434,999.5,227.7,86.9060,86.9115,86.8347,0.0713,0.0768,0.0055
4435,1000.1,225.2,86.9108,86.9163,86.8390,0.0717,0.0773,0.0055
4436,999.8,232.8,86.9155,86.9211,86.8437,0.0719,0.0774,0.0055
4437,1000.5,235.3,86.9203,86.9258,86.8479,0.0724,0.0779,0.0055
4438,1000.9,230.1,86.9251,86.9306,86.8522,0.0729,0.0785,0.0055
4439,998.9,231.9,86.9299,86.9354,86.8565,0.0733,0.0789,0.0055
4440,1000.0,222.7,86.9347,86.9402,86.8612,0.0734,0.0790,0.0055
4441,1001.8,222.2,86.9395,86.9450,86.8655,0.0739,0.0795,0.0055
4442,999.4,228.3,86.9443,86.9498,86.8697,0.0746,0.0801,0.0055
4443,1000.8,222.3,86.9491,86.9546,86.8737,0.0754,0.0809,0.0055
4444,999.1,258.9,86.9539,86.9594,86.8780,0.0759,0.0815,0.0055
4445,999.4,231.9,86.9587,86.9642,86.8819,0.0768,0.0823,0.0056
4446,1002.6,279.5,86.9635,86.9691,86.8860,0.0775,0.0831,0.0056
4447,999.6,243.3,86.9683,86.9739,86.8902,0.0782,0.0837,0.0056
4448,1001.3,231.5,86.9732,86.9787,86.8948,0.0784,0.0839,0.0056
4449,997.7,233.5,86.9780,86.9835,86.8992,0.0788,0.0843,0.0056
4450,998.3,215.2,86.9828,86.9884,86.9037,0.0791,0.0847,0.0056
4451,1000.4,239.8,86.9877,86.9932,86.9086,0.0791,0.0846,0.0056
4452,999.4,231.5,86.9925,86.9981,86.9131,0.0794,0.0850,0.0056
4453,1000.5,209.5,86.9974,87.0029,86.9175,0.0798,0.0854,0.0056
4454,999.4,259.4,87.0022,87.0078,86.9221,0.0801,0.0857,0.0056
4455,1000.1,224.5,87.0071,87.0127,86.9271,0.0800,0.0855,0.0056
4456,1003.4,219.2,87.0120,87.0175,86.9318,0.0802,0.0858,0.0056
4457,997.2,249.2,87.0168,87.0224,86.9367,0.0802,0.0858,0.0056
4458,999.2,227.4,87.0217,87.0273,86.9418,0.0799,0.0855,0.0056
4459,1000.4,225.1,87.0266,87.0322,86.9474,0.0792,0.0847,0.0056
4460,999.5,246.7,87.0315,87.0371,86.9527,0.0788,0.0843,0.0056
4461,1000.7,245.5,87.0364,87.0420,86.9580,0.0784,0.0839,0.0056
4462,999.4,208.5,87.0413,87.0469,86.9633,0.0780,0.0836,0.0056
4463,1001.4,227.9,87.0462,87.0518,86.9689,0.0773,0.0829,0.0056
4464,1000.3,245.7,87.0511,87.0567,86.9743,0.0768,0.0824,0.0056
4465,999.0,236.0,87.0560,87.0616,86.9798,0.0762,0.0818,0.0056
4466,1000.8,241.6,87.0609,87.0665,86.9855,0.0754,0.0810,0.0056
4467,998.7,219.4,87.0658,87.0715,86.9916,0.0742,0.0799,0.0056
4468,1003.8,230.7,87.0708,87.0764,86.9973,0.0735,0.0791,0.0056
4469,999.7,265.3,87.0757,87.0813,87.0027,0.0730,0.0786,0.0056
4470,997.6,287.7,87.0806,87.0863,87.0080,0.0726,0.0782,0.0056
4471,999.3,245.0,87.0856,87.0912,87.0135,0.0721,0.0777,0.0056
4472,999.7,243.8,87.0905,87.0962,87.0185,0.0721,0.0777,0.0056
4473,999.7,216.4,87.0955,87.1011,87.0236,0.0719,0.0775,0.0056
4474,1000.2,207.2,87.1004,87.1061,87.0288,0.0717,0.0773,0.0056
4475,999.6,227.8,87.1054,87.1110,87.0346,0.0708,0.0764,0.0056
4476,1000.3,227.4,87.1104,87.1160,87.0402,0.0702,0.0758,0.0056
4477,1000.2,205.8,87.1153,87.1210,87.0457,0.0697,0.0753,0.0056
4478,1000.0,224.4,87.1203,87.1260,87.0510,0.0693,0.0749,0.0056
4479,999.6,221.3,87.1253,87.1309,87.0568,0.0685,0.0741,0.0056
4480,1000.2,232.7,87.1303,87.1359,87.0623,0.0680,0.0736,0.0056
4481,1000.1,243.0,87.1353,87.1409,87.0678,0.0675,0.0731,0.0056
4482,999.9,216.4,87.1403,87.1459,87.0732,0.0670,0.0727,0.0056
4483,1000.0,225.1,87.1453,87.1509,87.0787,0.0666,0.0722,0.0056
4484,1000.2,241.3,87.1503,87.1559,87.0846,0.0656,0.0713,0.0056
4485,1003.1,225.6,87.1553,87.1609,87.0900,0.0653,0.0709,0.0056
4486,998.3,242.9,87.1603,87.1660,87.0952,0.0651,0.0707,0.0057
4487,999.6,232.5,87.1653,87.1710,87.1003,0.0650,0.0707,0.0057
4488,999.7,241.0,87.1704,87.1760,87.1057,0.0646,0.0703,0.0057
4489,1000.4,238.2,87.1754,87.1810,87.1107,0.0647,0.0703,0.0057
4490,999.6,230.0,87.1804,87.1861,87.1155,0.0649,0.0705,0.0057
4491,1000.3,231.5,87.1855,87.1911,87.1203,0.0652,0.0708,0.0057
4492,1000.2,253.4,87.1905,87.1962,87.1254,0.0651,0.0708,0.0057
4493,999.7,251.9,87.1956,87.2012,87.1300,0.0655,0.0712,0.0057
4494,1000.2,259.5,87.2006,87.2063,87.1344,0.0662,0.0719,0.0057
4495,998.7,279.0,87.2057,87.2113,87.1385,0.0672,0.0728,0.0057
4496,1003.4,309.7,87.2107,87.2164,87.1427,0.0680,0.0737,0.0057
4497,998.8,252.5,87.2158,87.2215,87.1466,0.0692,0.0749,0.0057
4498,999.8,257.2,87.2209,87.2265,87.1505,0.0703,0.0760,0.0057
4499,1000.0,291.0,87.2259,87.2316,87.1545,0.0714,0.0771,0.0057
4500,998.3,253.3,87.2310,87.2367,87.1589,0.0721,0.0778,0.0057
4501,999.7,247.2,87.2361,87.2418,87.1631,0.0730,0.0787,0.0057
4502,1001.0,233.8,87.2412,87.2469,87.1673,0.0739,0.0796,0.0057
4503,999.1,226.7,87.2463,87.2520,87.1715,0.0748,0.0805,0.0057
4504,1000.0,241.4,87.2514,87.2571,87.1759,0.0754,0.0811,0.0057
4505,999.8,218.3,87.2565,87.2622,87.1801,0.0764,0.0821,0.0057
4506,1000.2,215.6,87.2616,87.2673,87.1842,0.0774,0.0831,0.0057
4507,1000.7,236.2,87.2667,87.2724,87.1884,0.0783,0.0840,0.0057
4508,1002.9,212.6,87.2718,87.2775,87.1929,0.0789,0.0846,0.0057
4509,998.1,239.9,87.2770,87.2827,87.1974,0.0796,0.0853,0.0057
4510,1000.0,232.8,87.2821,87.2878,87.2020,0.0801,0.0858,0.0057
4511,999.6,226.7,87.2872,87.2929,87.2068,0.0804,0.0861,0.0057
4512,998.9,240.4,87.2923,87.2981,87.2120,0.0804,0.0861,0.0057
4513,1002.3,246.9,87.2975,87.3032,87.2168,0.0807,0.0864,0.0057
4514,999.6,237.3,87.3026,87.3084,87.2215,0.0812,0.0869,0.0057
4515,999.3,233.5,87.3078,87.3135,87.2261,0.0816,0.0874,0.0057
4516,998.8,252.7,87.3129,87.3187,87.2312,0.0817,0.0874,0.0057
4517,1000.0,232.7,87.3181,87.3238,87.2359,0.0822,0.0879,0.0057
4518,999.7,229.2,87.3233,87.3290,87.2408,0.0825,0.0882,0.0057
4519,999.9,257.9,87.3284,87.3342,87.2458,0.0826,0.0883,0.0057
4520,1000.1,250.4,87.3336,87.3393,87.2514,0.0822,0.0880,0.0057
4521,1000.0,231.1,87.3388,87.3445,87.2565,0.0823,0.0880,0.0057
4522,1000.0,237.1,87.3440,87.3497,87.2617,0.0822,0.0880,0.0057
4523,1000.1,227.3,87.3491,87.3549,87.2667,0.0824,0.0881,0.0057
4524,1000.0,237.1,87.3543,87.3601,87.2720,0.0823,0.0880,0.0057
4525,999.7,228.2,87.3595,87.3653,87.2769,0.0826,0.0884,0.0057
4526,1000.4,233.3,87.3647,87.3705,87.2817,0.0830,0.0887,0.0057
4527,999.9,236.5,87.3699,87.3757,87.2868,0.0832,0.0889,0.0057
4528,1002.3,219.9,87.3751,87.3809,87.2923,0.0828,0.0886,0.0057
4529,1000.4,252.2,87.3804,87.3861,87.2977,0.0827,0.0884,0.0057
4530,999.5,251.0,87.3856,87.3913,87.3030,0.0825,0.0883,0.0058
4531,999.0,215.1,87.3908,87.3965,87.3083,0.0825,0.0883,0.0058
4532,1001.7,242.2,87.3960,87.4018,87.3139,0.0821,0.0878,0.0058
4533,997.4,227.4,87.4012,87.4070,87.3192,0.0821,0.0878,0.0058
4534,1000.5,210.7,87.4065,87.4122,87.3245,0.0820,0.0878,0.0058
4535,1004.4,228.0,87.4117,87.4175,87.3298,0.0819,0.0877,0.0058
4536,996.0,247.4,87.4170,87.4227,87.3357,0.0813,0.0870,0.0058
4537,999.4,231.1,87.4222,87.4280,87.3414,0.0808,0.0866,0.0058
4538,1001.0,237.5,87.4275,87.4332,87.3469,0.0805,0.0863,0.0058
4539,998.4,239.8,87.4327,87.4385,87.3525,0.0802,0.0859,0.0058
4540,1000.0,220.8,87.4380,87.4437,87.3584,0.0796,0.0854,0.0058
4541,1000.0,239.5,87.4432,87.4490,87.3638,0.0794,0.0852,0.0058
4542,1000.1,230.8,87.4485,87.4543,87.3692,0.0793,0.0851,0.0058
4543,1000.0,212.9,87.4538,87.4596,87.3747,0.0791,0.0849,0.0058
4544,1003.6,267.1,87.4591,87.4648,87.3808,0.0783,0.0841,0.0058
4545,997.0,239.5,87.4643,87.4701,87.3864,0.0779,0.0837,0.0058
4546,999.5,229.4,87.4696,87.4754,87.3919,0.0777,0.0835,0.0058
4547,999.7,211.2,87.4749,87.4807,87.3972,0.0777,0.0835,0.0058
4548,1000.0,241.5,87.4802,87.4860,87.4033,0.0769,0.0827,0.0058
4549,999.9,210.6,87.4855,87.4913,87.4075,0.0780,0.0838,0.0058
4550,1000.3,234.3,87.4908,87.4966,87.4130,0.0778,0.0836,0.0058
4551,1000.6,254.8,87.4961,87.5019,87.4179,0.0782,0.0840,0.0058
4552,1000.4,205.7,87.5014,87.5072,87.4233,0.0781,0.0839,0.0058
4553,1000.1,227.7,87.5067,87.5125,87.4283,0.0784,0.0842,0.0058
4554,1000.0,242.4,87.5121,87.5179,87.4333,0.0788,0.0846,0.0058
4555,999.2,200.2,87.5174,87.5232,87.4385,0.0788,0.0846,0.0058
4556,1000.0,243.8,87.5227,87.5285,87.4435,0.0792,0.0850,0.0058
4557,1002.9,252.6,87.5280,87.5339,87.4482,0.0799,0.0857,0.0058
4558,997.9,234.3,87.5334,87.5392,87.4530,0.0804,0.0862,0.0058
4559,999.5,220.4,87.5387,87.5445,87.4583,0.0804,0.0863,0.0058
4560,1000.7,219.3,87.5441,87.5499,87.4633,0.0807,0.0865,0.0058
4561,998.7,214.9,87.5494,87.5552,87.4686,0.0808,0.0867,0.0058
4562,999.9,224.9,87.5548,87.5606,87.4739,0.0809,0.0867,0.0058
4563,1000.0,219.5,87.5601,87.5660,87.4790,0.0811,0.0869,0.0058
4564,1000.0,219.3,87.5655,87.5713,87.4790,0.0864,0.0923,0.0058
4565,999.7,236.9,87.5709,87.5767,87.4847,0.0861,0.0920,0.0058
4566,1000.3,235.3,87.5762,87.5821,87.4900,0.0862,0.0920,0.0058
4567,1000.1,212.0,87.5816,87.5874,87.4957,0.0859,0.0918,0.0058
4568,1003.4,256.6,87.5870,87.5928,87.5011,0.0859,0.0917,0.0058
4569,996.8,239.8,87.5924,87.5982,87.5066,0.0858,0.0916,0.0058
4570,999.9,260.2,87.5977,87.6036,87.5122,0.0856,0.0914,0.0058
4571,999.8,288.5,87.6031,87.6090,87.5183,0.0848,0.0906,0.0058
4572,1000.0,221.2,87.6085,87.6144,87.5241,0.0845,0.0903,0.0058
4573,1000.5,226.4,87.6139,87.6198,87.5296,0.0843,0.0901,0.0058
4574,1002.9,250.6,87.6193,87.6252,87.5349,0.0844,0.0903,0.0058
4575,996.8,230.2,87.6247,87.6306,87.5405,0.0842,0.0901,0.0058
4576,1000.4,219.7,87.6301,87.6360,87.5457,0.0844,0.0903,0.0058
4577,1001.0,246.6,87.6356,87.6414,87.5510,0.0846,0.0904,0.0059
4578,998.9,201.9,87.6410,87.6468,87.5564,0.0846,0.0904,0.0059
4579,1000.0,215.8,87.6464,87.6523,87.5624,0.0840,0.0899,0.0059
4580,1003.1,241.5,87.6518,87.6577,87.5681,0.0837,0.0896,0.0059
4581,998.0,238.5,87.6573,87.6631,87.5738,0.0834,0.0893,0.0059
4582,999.1,213.5,87.6627,87.6686,87.5797,0.0830,0.0889,0.0059
4583,1000.7,235.0,87.6681,87.6740,87.5859,0.0822,0.0881,0.0059
4584,999.1,209.8,87.6736,87.6794,87.5918,0.0818,0.0877,0.0059
4585,999.4,205.3,87.6790,87.6849,87.5975,0.0815,0.0873,0.0059
4586,1000.2,203.3,87.6845,87.6903,87.6034,0.0810,0.0869,0.0059
4587,1000.1,206.7,87.6899,87.6958,87.6099,0.0801,0.0859,0.0059
4588,1000.0,231.4,87.6954,87.7013,87.6158,0.0796,0.0855,0.0059
4589,999.7,203.9,87.7008,87.7067,87.6216,0.0792,0.0851,0.0059
4590,1000.3,202.1,87.7063,87.7122,87.6273,0.0791,0.0849,0.0059
4591,1000.0,218.3,87.7118,87.7177,87.6333,0.0785,0.0844,0.0059
4592,1003.8,222.7,87.7173,87.7231,87.6389,0.0783,0.0842,0.0059
4593,996.4,193.7,87.7227,87.7286,87.6445,0.0782,0.0841,0.0059
4594,999.8,264.3,87.7282,87.7341,87.6501,0.0781,0.0840,0.0059
4595,999.5,282.6,87.7337,87.7396,87.6560,0.0777,0.0836,0.0059
4596,1002.0,262.2,87.7392,87.7451,87.6613,0.0779,0.0838,0.0059
4597,1000.3,242.7,87.7447,87.7506,87.6665,0.0782,0.0841,0.0059
4598,998.3,211.7,87.7502,87.7561,87.6715,0.0787,0.0846,0.0059
4599,999.8,215.7,87.7557,87.7616,87.6770,0.0787,0.0846,0.0059
4600,1000.8,261.6,87.7612,87.7671,87.6821,0.0790,0.0849,0.0059
4601,1000.7,231.9,87.7667,87.7726,87.6874,0.0793,0.0852,0.0059
4602,999.6,243.2,87.7722,87.7781,87.6928,0.0794,0.0853,0.0059
4603,999.3,211.8,87.7777,87.7836,87.6986,0.0791,0.0850,0.0059
4604,1001.3,233.6,87.7832,87.7891,87.7039,0.0794,0.0853,0.0059
4605,998.0,234.3,87.7888,87.7947,87.7090,0.0797,0.0857,0.0059
4606,1000.3,215.8,87.7943,87.8002,87.7142,0.0801,0.0860,0.0059
4607,999.9,209.2,87.7998,87.8057,87.7196,0.0802,0.0861,0.0059
4608,1002.7,232.4,87.8053,87.8113,87.7248,0.0805,0.0864,0.0059
4609,997.2,204.8,87.8109,87.8168,87.7302,0.0807,0.0866,0.0059
4610,1000.0,206.8,87.8164,87.8223,87.7356,0.0808,0.0867,0.0059
4611,999.9,218.9,87.8220,87.8279,87.7413,0.0806,0.0866,0.0059
4612,1000.1,214.0,87.8275,87.8334,87.7467,0.0808,0.0868,0.0059
4613,1000.0,210.2,87.8331,87.8390,87.7518,0.0812,0.0871,0.0059
4614,1000.1,215.1,87.8386,87.8446,87.7569,0.0817,0.0876,0.0059
4615,999.7,198.1,87.8442,87.8501,87.7623,0.0819,0.0878,0.0059
4616,1000.5,209.1,87.8498,87.8557,87.7674,0.0824,0.0883,0.0059
4617,1000.5,228.1,87.8553,87.8612,87.7726,0.0828,0.0887,0.0059
4618,1004.1,225.1,87.8609,87.8668,87.7779,0.0830,0.0889,0.0059
4619,996.2,268.8,87.8665,87.8724,87.7835,0.0830,0.0889,0.0059
4620,1002.4,328.1,87.8720,87.8780,87.7885,0.0835,0.0894,0.0059
4621,1001.2,283.4,87.8776,87.8836,87.7934,0.0842,0.0902,0.0059
4622,995.6,236.7,87.8832,87.8891,87.7982,0.0850,0.0909,0.0059
4623,999.9,214.7,87.8888,87.8947,87.8033,0.0855,0.0914,0.0059
4624,999.9,208.7,87.8944,87.9003,87.8080,0.0864,0.0923,0.0059
4625,999.6,210.9,87.9000,87.9059,87.8129,0.0871,0.0930,0.0059
4626,1000.5,230.5,87.9056,87.9115,87.8178,0.0878,0.0937,0.0059
4627,999.9,204.2,87.9112,87.9171,87.8233,0.0879,0.0938,0.0059
4628,999.9,242.6,87.9168,87.9227,87.8284,0.0884,0.0943,0.0059
4629,999.9,218.4,87.9224,87.9284,87.8337,0.0888,0.0947,0.0059
4630,1000.1,199.5,87.9280,87.9340,87.8388,0.0892,0.0952,0.0059
4631,1000.0,212.1,87.9336,87.9396,87.8444,0.0892,0.0952,0.0060
4632,1000.1,208.8,87.9393,87.9452,87.8496,0.0896,0.0956,0.0060
4633,999.9,188.2,87.9449,87.9508,87.8551,0.0898,0.0958,0.0060
4634,1000.1,224.8,87.9505,87.9565,87.8605,0.0900,0.0959,0.0060
4635,999.8,212.7,87.9562,87.9621,87.8661,0.0901,0.0960,0.0060
4636,1000.1,208.0,87.9618,87.9677,87.8723,0.0895,0.0954,0.0060
4637,1000.0,214.9,87.9674,87.9734,87.8780,0.0895,0.0954,0.0060
4638,1000.0,234.6,87.9731,87.9790,87.8838,0.0893,0.0953,0.0060
4639,999.6,219.3,87.9787,87.9847,87.8900,0.0887,0.0947,0.0060
4640,1003.7,243.1,87.9844,87.9903,87.8957,0.0886,0.0946,0.0060
4641,1000.0,257.3,87.9900,87.9960,87.9015,0.0885,0.0945,0.0060
4642,999.5,218.7,87.9957,88.0016,87.9074,0.0883,0.0942,0.0060
4643,1000.1,242.4,88.0013,88.0073,87.9138,0.0875,0.0935,0.0060
4644,999.9,312.1,88.0070,88.0130,87.9196,0.0874,0.0934,0.0060
4645,998.5,270.1,88.0127,88.0186,87.9252,0.0875,0.0935,0.0060
4646,999.6,292.1,88.0183,88.0243,87.9306,0.0877,0.0937,0.0060
4647,1000.3,336.2,88.0240,88.0300,87.9365,0.0875,0.0935,0.0060
4648,1003.5,284.0,88.0297,88.0357,87.9420,0.0877,0.0936,0.0060
4649,995.1,269.5,88.0354,88.0413,87.9477,0.0877,0.0937,0.0060
4650,1000.1,273.7,88.0410,88.0470,87.9541,0.0870,0.0930,0.0060
4651,1000.0,226.7,88.0467,88.0527,87.9601,0.0867,0.0927,0.0060
4652,999.7,226.4,88.0524,88.0584,87.9659,0.0865,0.0925,0.0060
4653,1000.1,200.9,88.0581,88.0641,87.9716,0.0865,0.0925,0.0060
4654,999.9,219.6,88.0638,88.0698,87.9774,0.0864,0.0924,0.0060
4655,999.9,225.9,88.0695,88.0755,87.9839,0.0856,0.0916,0.0060
4656,1002.1,226.3,88.0752,88.0812,87.9901,0.0851,0.0911,0.0060
4657,1001.1,225.4,88.0809,88.0869,87.9965,0.0844,0.0904,0.0060
4658,999.9,249.7,88.0866,88.0926,88.0035,0.0831,0.0891,0.0060
4659,1000.1,241.9,88.0924,88.0983,88.0099,0.0825,0.0885,0.0060
4660,1000.1,222.3,88.0981,88.1041,88.0161,0.0820,0.0880,0.0060
4661,1000.4,259.1,88.1038,88.1098,88.0223,0.0815,0.0875,0.0060
4662,999.9,238.3,88.1095,88.1155,88.0288,0.0807,0.0867,0.0060
4663,1000.4,242.9,88.1152,88.1212,88.0350,0.0802,0.0862,0.0060
