cycle,cycle_dt_us,work_dt_us,q_ideal_deg,q_send_deg,q_meas_deg,error_deg,gap_deg,drift_deg
6014,979.9,285.3,94.8617,94.8658,94.8444,0.0174,0.0214,0.0041
6015,1020.6,320.9,94.8636,94.8676,94.8463,0.0173,0.0214,0.0041
6016,974.5,267.8,94.8654,94.8695,94.8481,0.0173,0.0213,0.0041
6017,1022.1,295.3,94.8672,94.8713,94.8500,0.0172,0.0212,0.0040
6018,979.3,274.4,94.8690,94.8731,94.8518,0.0172,0.0212,0.0040
6019,1021.4,318.4,94.8708,94.8749,94.8535,0.0173,0.0213,0.0040
6020,975.2,301.7,94.8726,94.8767,94.8551,0.0175,0.0216,0.0040
6021,1002.7,287.4,94.8744,94.8784,94.8568,0.0176,0.0216,0.0040
6022,1022.2,297.5,94.8762,94.8802,94.8584,0.0178,0.0218,0.0040
6023,983.3,272.3,94.8780,94.8820,94.8599,0.0181,0.0221,0.0040
6024,999.4,275.1,94.8797,94.8838,94.8614,0.0183,0.0223,0.0040
6025,1000.1,268.4,94.8815,94.8855,94.8631,0.0184,0.0224,0.0040
6026,1000.2,283.7,94.8832,94.8872,94.8647,0.0185,0.0225,0.0040
6027,999.0,271.2,94.8850,94.8890,94.8663,0.0186,0.0227,0.0040
6028,1000.5,269.4,94.8867,94.8907,94.8679,0.0189,0.0229,0.0040
6029,999.3,275.5,94.8884,94.8924,94.8696,0.0188,0.0228,0.0040
6030,1000.2,260.8,94.8902,94.8942,94.8711,0.0190,0.0230,0.0040
6031,1000.3,276.0,94.8919,94.8959,94.8728,0.0191,0.0231,0.0040
6032,1000.7,272.2,94.8936,94.8976,94.8743,0.0192,0.0232,0.0040
6033,988.2,299.1,94.8953,94.8993,94.8761,0.0192,0.0232,0.0040
6034,999.6,288.8,94.8970,94.9009,94.8778,0.0191,0.0231,0.0040
6035,999.8,273.0,94.8986,94.9026,94.8796,0.0190,0.0230,0.0040
6036,1000.1,260.2,94.9003,94.9043,94.8814,0.0189,0.0229,0.0040
6037,986.8,276.0,94.9020,94.9059,94.8834,0.0186,0.0226,0.0040
6038,1010.7,284.7,94.9036,94.9076,94.8851,0.0185,0.0225,0.0040
6039,999.7,254.4,94.9053,94.9092,94.8869,0.0184,0.0224,0.0040
6040,1004.6,276.6,94.9069,94.9109,94.8887,0.0182,0.0222,0.0040
6041,1086.8,292.3,94.9086,94.9125,94.8906,0.0180,0.0219,0.0040
6042,894.5,246.4,94.9102,94.9141,94.8923,0.0179,0.0218,0.0040
6043,1046.8,336.1,94.9118,94.9158,94.8941,0.0177,0.0216,0.0039
6044,975.0,313.5,94.9134,94.9174,94.8959,0.0175,0.0214,0.0039
6045,1004.0,331.1,94.9150,94.9190,94.8976,0.0174,0.0213,0.0039
6046,997.7,311.7,94.9166,94.9206,94.8993,0.0174,0.0213,0.0039
6047,1004.3,316.9,94.9182,94.9221,94.9009,0.0173,0.0213,0.0039
6048,997.0,288.4,94.9198,94.9237,94.9025,0.0173,0.0212,0.0039
6049,1023.9,351.7,94.9214,94.9253,94.9041,0.0173,0.0212,0.0039
6050,974.8,296.4,94.9229,94.9269,94.9056,0.0174,0.0213,0.0039
6051,996.1,290.7,94.9245,94.9284,94.9069,0.0176,0.0215,0.0039
6052,1029.0,316.0,94.9260,94.9300,94.9086,0.0175,0.0214,0.0039
6053,974.6,277.0,94.9276,94.9315,94.9102,0.0174,0.0213,0.0039
6054,967.2,268.9,94.9291,94.9330,94.9117,0.0174,0.0213,0.0039
6055,1057.4,315.0,94.9307,94.9346,94.9133,0.0174,0.0213,0.0039
6056,975.4,292.3,94.9322,94.9361,94.9150,0.0172,0.0211,0.0039
6057,1025.0,319.4,94.9337,94.9376,94.9165,0.0172,0.0211,0.0039
6058,975.3,274.8,94.9352,94.9391,94.9182,0.0170,0.0209,0.0039
6059,1025.5,293.8,94.9367,94.9406,94.9198,0.0169,0.0208,0.0039
6060,973.5,276.8,94.9382,94.9421,94.9216,0.0166,0.0205,0.0039
6061,1203.0,291.7,94.9397,94.9435,94.9233,0.0164,0.0202,0.0039
6062,794.3,284.5,94.9411,94.9450,94.9250,0.0161,0.0200,0.0039
6063,1001.3,275.4,94.9426,94.9465,94.9268,0.0158,0.0196,0.0039
6064,1006.1,320.7,94.9441,94.9479,94.9288,0.0153,0.0191,0.0039
6065,994.4,293.3,94.9455,94.9494,94.9306,0.0149,0.0188,0.0039
6066,998.1,305.7,94.9470,94.9508,94.9324,0.0146,0.0184,0.0039
6067,1001.6,279.8,94.9484,94.9522,94.9340,0.0144,0.0183,0.0039
6068,999.5,293.2,94.9498,94.9537,94.9356,0.0142,0.0181,0.0039
6069,999.9,324.7,94.9512,94.9551,94.9370,0.0142,0.0181,0.0038
6070,1000.3,332.6,94.9527,94.9565,94.9385,0.0142,0.0180,0.0038
6071,1000.3,320.6,94.9541,94.9579,94.9399,0.0141,0.0180,0.0038
6072,999.6,292.0,94.9555,94.9593,94.9412,0.0142,0.0181,0.0038
6073,1000.1,319.0,94.9568,94.9607,94.9425,0.0144,0.0182,0.0038
6074,999.8,411.2,94.9582,94.9621,94.9437,0.0145,0.0184,0.0038
6075,1005.0,315.4,94.9596,94.9634,94.9449,0.0147,0.0185,0.0038
6076,990.2,274.6,94.9610,94.9648,94.9462,0.0148,0.0186,0.0038
6077,998.6,248.6,94.9623,94.9661,94.9475,0.0148,0.0187,0.0038
6078,1017.8,271.5,94.9637,94.9675,94.9489,0.0148,0.0186,0.0038
6079,984.4,256.4,94.9650,94.9688,94.9503,0.0147,0.0185,0.0038
6080,1015.1,290.3,94.9664,94.9702,94.9519,0.0145,0.0183,0.0038
6081,991.7,275.6,94.9677,94.9715,94.9534,0.0143,0.0181,0.0038
6082,1000.4,291.7,94.9690,94.9728,94.9547,0.0143,0.0181,0.0038
6083,1002.1,306.0,94.9703,94.9741,94.9560,0.0143,0.0181,0.0038
6084,994.1,299.1,94.9716,94.9754,94.9573,0.0143,0.0181,0.0038
6085,1000.0,296.8,94.9729,94.9767,94.9586,0.0143,0.0181,0.0038
6086,999.8,258.6,94.9742,94.9780,94.9600,0.0142,0.0180,0.0038
6087,1001.6,285.2,94.9755,94.9793,94.9613,0.0142,0.0180,0.0038
6088,998.9,276.6,94.9768,94.9805,94.9626,0.0141,0.0179,0.0038
6089,1001.5,276.5,94.9780,94.9818,94.9639,0.0141,0.0179,0.0038
6090,999.9,307.6,94.9793,94.9831,94.9651,0.0141,0.0179,0.0038
6091,1000.1,294.3,94.9805,94.9843,94.9664,0.0141,0.0179,0.0038
6092,1003.2,279.2,94.9818,94.9855,94.9678,0.0140,0.0177,0.0038
6093,998.4,304.6,94.9830,94.9868,94.9691,0.0139,0.0177,0.0038
6094,997.5,322.5,94.9842,94.9880,94.9704,0.0139,0.0176,0.0038
6095,999.5,344.1,94.9855,94.9892,94.9717,0.0138,0.0175,0.0037
6096,1000.0,305.3,94.9867,94.9904,94.9731,0.0136,0.0173,0.0037
6097,1000.0,292.9,94.9879,94.9916,94.9745,0.0134,0.0171,0.0037
6098,1000.2,294.3,94.9891,94.9928,94.9759,0.0131,0.0169,0.0037
6099,1000.0,321.2,94.9903,94.9940,94.9775,0.0128,0.0165,0.0037
6100,999.5,317.3,94.9915,94.9952,94.9790,0.0125,0.0162,0.0037
6101,1000.1,297.5,94.9926,94.9964,94.9805,0.0122,0.0159,0.0037
6102,1000.4,295.5,94.9938,94.9975,94.9817,0.0121,0.0158,0.0037
6103,998.9,306.3,94.9950,94.9987,94.9825,0.0125,0.0162,0.0037
6104,999.2,362.2,94.9961,94.9998,94.9837,0.0124,0.0161,0.0037
6105,1000.3,303.7,94.9972,95.0010,94.9848,0.0125,0.0162,0.0037
6106,1000.2,324.3,94.9984,95.0021,94.9859,0.0125,0.0162,0.0037
6107,999.6,313.1,94.9995,95.0032,94.9870,0.0126,0.0163,0.0037
6108,999.9,270.5,95.0006,95.0043,94.9880,0.0126,0.0163,0.0037
6109,994.6,295.7,95.0017,95.0054,94.9889,0.0128,0.0165,0.0037
6110,1035.5,270.5,95.0028,95.0065,94.9898,0.0130,0.0167,0.0037
6111,1000.2,286.4,95.0039,95.0076,94.9907,0.0132,0.0169,0.0037
6112,976.1,270.5,95.0050,95.0087,94.9917,0.0133,0.0170,0.0037
6113,998.9,253.6,95.0061,95.0098,94.9926,0.0135,0.0172,0.0037
6114,1023.8,284.5,95.0072,95.0109,94.9934,0.0137,0.0174,0.0037
6115,974.7,260.5,95.0082,95.0119,94.9944,0.0138,0.0175,0.0037
6116,1025.2,281.7,95.0093,95.0130,94.9956,0.0137,0.0174,0.0037
6117,978.6,260.4,95.0103,95.0140,94.9967,0.0137,0.0174,0.0037
6118,997.7,257.2,95.0114,95.0150,94.9967,0.0147,0.0184,0.0037
6119,990.8,282.8,95.0124,95.0161,94.9977,0.0147,0.0183,0.0037
6120,1017.1,274.2,95.0134,95.0171,94.9988,0.0146,0.0183,0.0037
6121,1000.1,249.9,95.0145,95.0181,95.0000,0.0145,0.0181,0.0036
6122,1000.1,262.8,95.0155,95.0191,95.0010,0.0145,0.0181,0.0036
6123,983.4,235.8,95.0165,95.0201,95.0021,0.0144,0.0180,0.0036
6124,1016.1,286.7,95.0175,95.0211,95.0032,0.0143,0.0179,0.0036
6125,999.0,283.5,95.0185,95.0221,95.0042,0.0143,0.0179,0.0036
6126,999.9,267.6,95.0194,95.0231,95.0053,0.0142,0.0178,0.0036
6127,1000.0,257.9,95.0204,95.0240,95.0064,0.0141,0.0177,0.0036
6128,982.8,213.1,95.0214,95.0250,95.0076,0.0138,0.0174,0.0036
6129,1016.7,266.0,95.0223,95.0259,95.0088,0.0135,0.0171,0.0036
6130,1000.6,240.0,95.0233,95.0269,95.0100,0.0133,0.0169,0.0036
6131,984.3,232.3,95.0242,95.0278,95.0111,0.0131,0.0167,0.0036
6132,1032.2,280.6,95.0251,95.0288,95.0124,0.0127,0.0163,0.0036
6133,976.1,271.3,95.0261,95.0297,95.0137,0.0124,0.0160,0.0036
6134,1025.0,287.1,95.0270,95.0306,95.0149,0.0121,0.0157,0.0036
6135,978.1,257.0,95.0279,95.0315,95.0160,0.0119,0.0155,0.0036
6136,1021.5,283.7,95.0288,95.0324,95.0173,0.0115,0.0151,0.0036
6137,979.7,267.9,95.0297,95.0333,95.0183,0.0113,0.0149,0.0036
6138,995.2,262.2,95.0306,95.0342,95.0195,0.0111,0.0147,0.0036
6139,974.1,273.7,95.0315,95.0350,95.0206,0.0109,0.0144,0.0036
6140,1036.2,251.5,95.0323,95.0359,95.0218,0.0105,0.0141,0.0036
6141,999.4,256.4,95.0332,95.0368,95.0230,0.0101,0.0137,0.0036
6142,1000.0,249.9,95.0340,95.0376,95.0242,0.0098,0.0134,0.0036
6143,991.9,295.3,95.0349,95.0384,95.0254,0.0095,0.0131,0.0036
6144,996.3,301.1,95.0357,95.0393,95.0265,0.0092,0.0128,0.0036
6145,1000.6,284.0,95.0366,95.0401,95.0276,0.0090,0.0125,0.0036
6146,997.7,275.4,95.0374,95.0409,95.0285,0.0088,0.0124,0.0036
6147,999.9,288.8,95.0382,95.0417,95.0295,0.0087,0.0122,0.0035
6148,999.8,244.8,95.0390,95.0425,95.0305,0.0085,0.0120,0.0035
6149,1000.0,282.4,95.0398,95.0433,95.0313,0.0085,0.0120,0.0035
6150,1000.2,271.0,95.0406,95.0441,95.0321,0.0085,0.0120,0.0035
6151,1000.3,242.8,95.0414,95.0449,95.0329,0.0085,0.0121,0.0035
6152,1001.5,270.9,95.0421,95.0457,95.0337,0.0085,0.0120,0.0035
6153,1000.4,258.2,95.0429,95.0464,95.0345,0.0084,0.0120,0.0035
6154,999.2,244.1,95.0437,95.0472,95.0354,0.0083,0.0118,0.0035
6155,1000.0,271.7,95.0444,95.0479,95.0363,0.0081,0.0116,0.0035
6156,1000.0,283.5,95.0452,95.0487,95.0375,0.0077,0.0112,0.0035
6157,1000.5,240.9,95.0459,95.0494,95.0385,0.0075,0.0110,0.0035
6158,1000.0,265.9,95.0466,95.0501,95.0394,0.0072,0.0107,0.0035
6159,999.8,278.5,95.0474,95.0509,95.0404,0.0070,0.0105,0.0035
6160,983.3,251.2,95.0481,95.0516,95.0413,0.0068,0.0103,0.0035
6161,1029.4,261.6,95.0488,95.0523,95.0421,0.0067,0.0102,0.0035
6162,999.3,262.0,95.0495,95.0530,95.0429,0.0065,0.0100,0.0035
6163,1015.7,284.0,95.0502,95.0536,95.0438,0.0064,0.0098,0.0035
6164,978.2,276.3,95.0508,95.0543,95.0448,0.0061,0.0095,0.0035
6165,1021.8,335.1,95.0515,95.0550,95.0457,0.0058,0.0093,0.0035
6166,974.6,257.8,95.0522,95.0557,95.0467,0.0055,0.0090,0.0035
6167,1025.5,288.8,95.0528,95.0563,95.0477,0.0052,0.0086,0.0035
6168,975.1,269.7,95.0535,95.0570,95.0487,0.0048,0.0083,0.0035
6169,997.7,263.5,95.0541,95.0576,95.0495,0.0047,0.0081,0.0035
6170,1024.2,331.3,95.0548,95.0582,95.0502,0.0045,0.0080,0.0035
6171,976.0,282.0,95.0554,95.0589,95.0510,0.0044,0.0078,0.0035
6172,1024.1,295.2,95.0560,95.0595,95.0518,0.0042,0.0076,0.0034
6173,978.5,266.5,95.0566,95.0601,95.0525,0.0041,0.0075,0.0034
6174,997.3,296.8,95.0572,95.0607,95.0533,0.0039,0.0074,0.0034
6175,1011.5,259.1,95.0578,95.0613,95.0541,0.0038,0.0072,0.0034
6176,994.6,288.1,95.0584,95.0618,95.0550,0.0034,0.0069,0.0034
6177,994.8,275.0,95.0590,95.0624,95.0558,0.0032,0.0066,0.0034
6178,1001.8,294.8,95.0596,95.0630,95.0567,0.0029,0.0063,0.0034
6179,999.1,300.9,95.0601,95.0636,95.0575,0.0026,0.0060,0.0034
6180,1026.0,293.4,95.0607,95.0641,95.0585,0.0022,0.0056,0.0034
6181,979.4,294.4,95.0612,95.0646,95.0593,0.0019,0.0053,0.0034
6182,1004.6,255.8,95.0618,95.0652,95.0602,0.0016,0.0050,0.0034
6183,999.4,250.2,95.0623,95.0657,95.0610,0.0013,0.0047,0.0034
6184,982.2,243.8,95.0628,95.0662,95.0617,0.0011,0.0045,0.0034
6185,1017.4,258.8,95.0633,95.0667,95.0624,0.0010,0.0044,0.0034
6186,1012.2,357.7,95.0639,95.0672,95.0630,0.0009,0.0043,0.0034
6187,994.8,296.3,95.0644,95.0677,95.0636,0.0007,0.0041,0.0034
6188,975.4,263.9,95.0648,95.0682,95.0644,0.0005,0.0039,0.0034
6189,1017.5,309.5,95.0653,95.0687,95.0651,0.0002,0.0036,0.0034
6190,986.4,273.0,95.0658,95.0692,95.0659,-0.0001,0.0033,0.0034
6191,1011.6,318.2,95.0663,95.0697,95.0667,-0.0004,0.0030,0.0034
6192,987.1,249.3,95.0667,95.0701,95.0675,-0.0008,0.0026,0.0034
6193,995.6,291.1,95.0672,95.0706,95.0682,-0.0010,0.0024,0.0034
6194,1017.4,323.0,95.0676,95.0710,95.0688,-0.0011,0.0022,0.0034
6195,997.6,295.8,95.0681,95.0714,95.0693,-0.0012,0.0022,0.0034
6196,996.1,314.5,95.0685,95.0719,95.0697,-0.0012,0.0021,0.0034
6197,1007.0,322.5,95.0689,95.0723,95.0701,-0.0012,0.0022,0.0034
6198,992.8,319.2,95.0693,95.0727,95.0706,-0.0012,0.0021,0.0033
6199,1001.4,286.7,95.0698,95.0731,95.0710,-0.0012,0.0021,0.0033
6200,1022.6,327.1,95.0702,95.0735,95.0715,-0.0014,0.0019,0.0033
6201,976.6,318.4,95.0705,95.0739,95.0721,-0.0015,0.0018,0.0033
6202,1004.6,350.4,95.0709,95.0743,95.0726,-0.0017,0.0017,0.0033
6203,998.8,287.4,95.0713,95.0746,95.0730,-0.0017,0.0016,0.0033
6204,1006.6,273.1,95.0717,95.0750,95.0735,-0.0018,0.0015,0.0033
6205,1013.6,300.8,95.0720,95.0753,95.0738,-0.0018,0.0015,0.0033
6206,983.4,289.9,95.0724,95.0757,95.0742,-0.0018,0.0015,0.0033
6207,1016.5,296.7,95.0727,95.0760,95.0744,-0.0017,0.0016,0.0033
6208,983.7,272.9,95.0731,95.0764,95.0747,-0.0017,0.0017,0.0033
6209,1016.3,306.0,95.0734,95.0767,95.0750,-0.0017,0.0016,0.0033
6210,975.4,241.5,95.0737,95.0770,95.0754,-0.0017,0.0016,0.0033
6211,1022.2,300.2,95.0740,95.0773,95.0759,-0.0019,0.0014,0.0033
6212,973.9,304.8,95.0743,95.0776,95.0764,-0.0021,0.0012,0.0033
6213,1005.1,289.5,95.0746,95.0779,95.0769,-0.0023,0.0010,0.0033
6214,1021.0,316.4,95.0749,95.0782,95.0774,-0.0025,0.0008,0.0033
6215,976.1,284.1,95.0752,95.0785,95.0780,-0.0028,0.0005,0.0033
6216,1024.1,326.3,95.0755,95.0787,95.0785,-0.0030,0.0003,0.0033
6217,975.9,267.4,95.0757,95.0790,95.0788,-0.0031,0.0001,0.0033
6218,1026.3,296.5,95.0760,95.0792,95.0792,-0.0032,0.0001,0.0033
6219,976.7,317.8,95.0762,95.0795,95.0795,-0.0033,-0.0000,0.0033
6220,1004.8,303.5,95.0765,95.0797,95.0798,-0.0033,-0.0001,0.0033
6221,1000.0,307.4,95.0767,95.0800,95.0801,-0.0034,-0.0002,0.0033
6222,1000.9,289.6,95.0769,95.0802,95.0804,-0.0035,-0.0003,0.0033
6223,1000.2,313.1,95.0771,95.0804,95.0808,-0.0036,-0.0004,0.0032
6224,994.4,307.4,95.0773,95.0806,95.0811,-0.0038,-0.0005,0.0032
6225,1010.7,313.1,95.0775,95.0808,95.0815,-0.0039,-0.0007,0.0032
6226,994.2,289.9,95.0777,95.0810,95.0818,-0.0041,-0.0008,0.0032
6227,1018.5,304.6,95.0779,95.0812,95.0822,-0.0042,-0.0010,0.0032
6228,975.4,250.4,95.0781,95.0813,95.0825,-0.0044,-0.0012,0.0032
6229,1000.9,304.8,95.0783,95.0815,95.0828,-0.0045,-0.0013,0.0032
6230,1000.6,280.0,95.0784,95.0817,95.0830,-0.0046,-0.0013,0.0032
6231,1023.2,315.8,95.0786,95.0818,95.0832,-0.0046,-0.0014,0.0032
6232,975.0,266.2,95.0787,95.0820,95.0834,-0.0047,-0.0015,0.0032
6233,1022.1,292.2,95.0789,95.0821,95.0836,-0.0048,-0.0016,0.0032
6234,976.6,282.1,95.0790,95.0822,95.0839,-0.0049,-0.0017,0.0032
6235,1023.5,299.7,95.0791,95.0823,95.0841,-0.0050,-0.0018,0.0032
6236,984.0,290.7,95.0792,95.0824,95.0845,-0.0052,-0.0020,0.0032
6237,1015.9,316.0,95.0793,95.0825,95.0848,-0.0055,-0.0023,0.0032
6238,976.0,281.2,95.0794,95.0826,95.0852,-0.0057,-0.0025,0.0032
6239,999.4,264.3,95.0795,95.0827,95.0856,-0.0060,-0.0028,0.0032
6240,1027.4,295.1,95.0796,95.0828,95.0859,-0.0063,-0.0031,0.0032
6241,983.6,295.8,95.0797,95.0829,95.0862,-0.0065,-0.0033,0.0032
6242,994.5,263.1,95.0798,95.0829,95.0863,-0.0066,-0.0034,0.0032
6243,1021.7,307.2,95.0798,95.0830,95.0864,-0.0066,-0.0034,0.0032
6244,981.4,320.2,95.0799,95.0830,95.0865,-0.0066,-0.0034,0.0032
6245,976.6,315.5,95.0799,95.0831,95.0865,-0.0066,-0.0034,0.0032
6246,1011.1,317.4,95.0800,95.0831,95.0865,-0.0065,-0.0034,0.0032
6247,1005.1,285.1,95.0800,95.0831,95.0865,-0.0066,-0.0034,0.0032
6248,998.3,270.4,95.0800,95.0832,95.0866,-0.0066,-0.0035,0.0031
6249,1033.2,312.2,95.0800,95.0832,95.0868,-0.0067,-0.0036,0.0031
6250,967.9,325.5,95.0800,95.0832,95.0869,-0.0069,-0.0038,0.0031
6251,999.5,299.1,95.0800,95.0832,95.0871,-0.0071,-0.0040,0.0031
6252,1000.2,308.2,95.0800,95.0831,95.0874,-0.0074,-0.0042,0.0031
6253,999.7,321.1,95.0800,95.0831,95.0876,-0.0076,-0.0045,0.0031
6254,1009.2,305.4,95.0800,95.0831,95.0877,-0.0078,-0.0047,0.0031
6255,994.2,289.9,95.0799,95.0830,95.0879,-0.0080,-0.0049,0.0031
6256,1021.5,324.1,95.0799,95.0830,95.0880,-0.0081,-0.0050,0.0031
6257,975.5,269.5,95.0798,95.0829,95.0881,-0.0082,-0.0051,0.0031
6258,1024.3,317.1,95.0798,95.0829,95.0881,-0.0083,-0.0052,0.0031
6259,976.4,287.2,95.0797,95.0828,95.0881,-0.0084,-0.0053,0.0031
6260,1023.7,310.4,95.0796,95.0827,95.0881,-0.0084,-0.0053,0.0031
6261,975.9,285.1,95.0795,95.0826,95.0881,-0.0085,-0.0054,0.0031
6262,1026.2,332.0,95.0794,95.0825,95.0881,-0.0086,-0.0055,0.0031
6263,975.7,267.1,95.0793,95.0824,95.0881,-0.0087,-0.0056,0.0031
6264,1024.5,328.5,95.0792,95.0823,95.0881,-0.0088,-0.0057,0.0031
6265,961.4,289.3,95.0791,95.0822,95.0881,-0.0089,-0.0059,0.0031
6266,1039.1,315.3,95.0790,95.0821,95.0881,-0.0091,-0.0060,0.0031
6267,969.2,307.0,95.0789,95.0820,95.0881,-0.0092,-0.0061,0.0031
6268,1008.0,295.4,95.0787,95.0818,95.0881,-0.0093,-0.0063,0.0031
6269,1022.9,358.0,95.0786,95.0817,95.0881,-0.0095,-0.0064,0.0031
6270,975.2,318.5,95.0784,95.0815,95.0881,-0.0096,-0.0066,0.0031
6271,1001.9,319.1,95.0783,95.0813,95.0881,-0.0098,-0.0067,0.0031
6272,999.9,269.6,95.0781,95.0812,95.0881,-0.0100,-0.0069,0.0031
6273,1022.9,331.4,95.0779,95.0810,95.0881,-0.0101,-0.0071,0.0031
6274,975.9,294.6,95.0777,95.0808,95.0881,-0.0103,-0.0073,0.0030
6275,1023.8,313.0,95.0775,95.0806,95.0881,-0.0105,-0.0075,0.0030
6276,974.8,299.3,95.0773,95.0804,95.0881,-0.0107,-0.0077,0.0030
6277,1022.6,328.7,95.0771,95.0802,95.0881,-0.0109,-0.0079,0.0030
6278,975.6,312.6,95.0769,95.0800,95.0880,-0.0111,-0.0081,0.0030
6279,1001.8,274.0,95.0767,95.0797,95.0880,-0.0113,-0.0083,0.0030
6280,1022.7,325.1,95.0765,95.0795,95.0880,-0.0115,-0.0085,0.0030
6281,975.8,277.6,95.0762,95.0792,95.0880,-0.0118,-0.0088,0.0030
6282,1024.2,334.5,95.0760,95.0790,95.0880,-0.0120,-0.0090,0.0030
6283,975.8,271.0,95.0757,95.0787,95.0880,-0.0122,-0.0092,0.0030
6284,1026.3,341.2,95.0755,95.0785,95.0879,-0.0124,-0.0094,0.0030
6285,975.5,301.1,95.0752,95.0782,95.0879,-0.0127,-0.0097,0.0030
6286,1009.3,321.6,95.0749,95.0779,95.0879,-0.0130,-0.0100,0.0030
6287,999.9,298.7,95.0746,95.0776,95.0879,-0.0133,-0.0103,0.0030
6288,1007.9,334.9,95.0743,95.0773,95.0878,-0.0135,-0.0105,0.0030
6289,980.0,268.7,95.0740,95.0770,95.0878,-0.0138,-0.0108,0.0030
6290,1001.9,240.3,95.0737,95.0767,95.0878,-0.0141,-0.0111,0.0030
6291,1009.3,297.4,95.0734,95.0764,95.0878,-0.0144,-0.0114,0.0030
6292,1002.1,277.6,95.0731,95.0760,95.0877,-0.0147,-0.0117,0.0030
6293,988.8,262.1,95.0727,95.0757,95.0877,-0.0150,-0.0120,0.0030
6294,1002.3,304.0,95.0724,95.0753,95.0877,-0.0153,-0.0123,0.0030
6295,1001.1,288.9,95.0720,95.0750,95.0876,-0.0156,-0.0126,0.0030
6296,1023.1,341.7,95.0717,95.0746,95.0876,-0.0159,-0.0129,0.0030
6297,973.6,265.6,95.0713,95.0743,95.0875,-0.0162,-0.0133,0.0030
6298,1022.9,299.9,95.0709,95.0739,95.0875,-0.0166,-0.0136,0.0030
6299,982.7,288.3,95.0705,95.0735,95.0875,-0.0169,-0.0140,0.0029
6300,1017.1,296.2,95.0702,95.0731,95.0874,-0.0172,-0.0143,0.0029
6301,983.8,261.1,95.0698,95.0727,95.0873,-0.0176,-0.0146,0.0029
6302,1022.2,316.1,95.0693,95.0723,95.0872,-0.0179,-0.0150,0.0029
6303,975.8,277.0,95.0689,95.0719,95.0871,-0.0182,-0.0153,0.0029
6304,1019.5,268.6,95.0685,95.0714,95.0871,-0.0186,-0.0156,0.0029
6305,1002.3,285.8,95.0681,95.0710,95.0870,-0.0189,-0.0160,0.0029
6306,982.5,281.2,95.0676,95.0706,95.0869,-0.0192,-0.0163,0.0029
6307,1016.9,292.6,95.0672,95.0701,95.0868,-0.0196,-0.0167,0.0029
6308,975.3,259.5,95.0667,95.0697,95.0867,-0.0200,-0.0170,0.0029
6309,994.2,304.7,95.0663,95.0692,95.0866,-0.0204,-0.0175,0.0029
6310,1015.5,228.2,95.0658,95.0687,95.0865,-0.0207,-0.0178,0.0029
6311,999.4,272.7,95.0653,95.0682,95.0865,-0.0211,-0.0182,0.0029
6312,999.9,282.3,95.0648,95.0677,95.0864,-0.0215,-0.0186,0.0029
6313,991.1,275.4,95.0644,95.0672,95.0863,-0.0220,-0.0191,0.0029
6314,1025.8,301.4,95.0639,95.0667,95.0862,-0.0224,-0.0195,0.0029
6315,975.6,274.5,95.0633,95.0662,95.0861,-0.0228,-0.0199,0.0029
6316,1023.0,303.3,95.0628,95.0657,95.0860,-0.0232,-0.0203,0.0029
6317,975.6,276.3,95.0623,95.0652,95.0859,-0.0236,-0.0207,0.0029
6318,1024.4,323.5,95.0618,95.0646,95.0858,-0.0240,-0.0211,0.0029
6319,973.3,274.6,95.0612,95.0641,95.0856,-0.0244,-0.0215,0.0029
6320,1024.1,344.7,95.0607,95.0636,95.0854,-0.0248,-0.0219,0.0029
6321,976.0,301.3,95.0601,95.0630,95.0853,-0.0252,-0.0223,0.0029
6322,1024.0,274.9,95.0596,95.0624,95.0851,-0.0255,-0.0226,0.0029
6323,978.8,244.3,95.0590,95.0618,95.0848,-0.0259,-0.0230,0.0029
6324,1004.3,288.5,95.0584,95.0613,95.0846,-0.0262,-0.0233,0.0028
6325,991.3,254.0,95.0578,95.0607,95.0842,-0.0264,-0.0236,0.0028
6326,1003.8,284.8,95.0572,95.0601,95.0839,-0.0267,-0.0239,0.0028
6327,997.9,251.2,95.0566,95.0595,95.0835,-0.0269,-0.0241,0.0028
6328,999.5,252.3,95.0560,95.0589,95.0829,-0.0269,-0.0241,0.0028
6329,999.9,257.7,95.0554,95.0582,95.0822,-0.0268,-0.0240,0.0028
6330,999.7,250.3,95.0548,95.0576,95.0813,-0.0265,-0.0237,0.0028
6331,999.9,258.1,95.0541,95.0570,95.0802,-0.0261,-0.0233,0.0028
6332,1000.3,254.5,95.0535,95.0563,95.0790,-0.0255,-0.0227,0.0028
6333,1000.0,250.1,95.0528,95.0557,95.0779,-0.0251,-0.0223,0.0028
6334,1000.6,255.3,95.0522,95.0550,95.0771,-0.0249,-0.0221,0.0028
6335,999.6,236.9,95.0515,95.0543,95.0765,-0.0250,-0.0222,0.0028
6336,999.9,259.3,95.0508,95.0536,95.0761,-0.0252,-0.0224,0.0028
6337,1000.2,252.1,95.0502,95.0530,95.0756,-0.0255,-0.0227,0.0028
6338,999.7,245.3,95.0495,95.0523,95.0751,-0.0256,-0.0228,0.0028
6339,999.8,261.4,95.0488,95.0516,95.0744,-0.0257,-0.0229,0.0028
6340,998.4,257.9,95.0481,95.0509,95.0737,-0.0256,-0.0228,0.0028
6341,1000.1,246.5,95.0474,95.0501,95.0730,-0.0256,-0.0228,0.0028
6342,1000.1,260.6,95.0466,95.0494,95.0722,-0.0256,-0.0228,0.0028
