cycle,cycle_dt_us,work_dt_us,q_ideal_deg,q_send_deg,q_meas_deg,error_deg,gap_deg,drift_deg
1916,1004.0,348.6,93.3457,93.3465,93.4237,-0.0780,-0.0772,0.0008
1917,984.9,311.8,93.3410,93.3419,93.4188,-0.0777,-0.0769,0.0008
1918,998.2,316.9,93.3364,93.3372,93.4142,-0.0779,-0.0771,0.0008
1919,3594.1,3035.8,93.3317,93.3325,93.3979,-0.0662,-0.0654,0.0008
1920,3042.4,386.2,93.3270,93.3278,93.3858,-0.0588,-0.0580,0.0008
1921,392.0,330.2,93.3223,93.3231,93.3858,-0.0635,-0.0627,0.0008
1922,335.9,513.5,93.3176,93.3184,93.3819,-0.0642,-0.0635,0.0008
1923,519.8,252.5,93.3129,93.3137,93.3819,-0.0689,-0.0682,0.0008
1924,258.0,341.7,93.3082,93.3090,93.3782,-0.0699,-0.0692,0.0008
1925,360.2,409.6,93.3035,93.3043,93.3782,-0.0747,-0.0739,0.0008
1926,415.1,575.4,93.2988,93.2996,93.3782,-0.0794,-0.0786,0.0008
1927,580.8,399.7,93.2941,93.2949,93.3747,-0.0806,-0.0798,0.0008
1928,515.0,490.5,93.2893,93.2901,93.3747,-0.0853,-0.0846,0.0008
1929,1002.9,513.2,93.2846,93.2854,93.3711,-0.0865,-0.0857,0.0008
1930,1004.0,407.3,93.2799,93.2806,93.3679,-0.0880,-0.0872,0.0008
1931,1002.0,359.8,93.2751,93.2759,93.3645,-0.0893,-0.0886,0.0008
1932,982.6,296.8,93.2704,93.2712,93.3606,-0.0902,-0.0895,0.0008
1933,982.4,304.3,93.2656,93.2664,93.3560,-0.0903,-0.0896,0.0008
1934,1014.0,300.3,93.2609,93.2616,93.3511,-0.0902,-0.0895,0.0008
1935,1005.1,293.6,93.2561,93.2569,93.3461,-0.0900,-0.0892,0.0008
1936,2437.5,485.7,93.2513,93.2521,93.3300,-0.0786,-0.0779,0.0008
1937,492.4,306.1,93.2466,93.2473,93.3300,-0.0834,-0.0826,0.0008
1938,309.4,244.1,93.2418,93.2425,93.3248,-0.0830,-0.0822,0.0008
1939,752.4,331.5,93.2370,93.2378,93.3248,-0.0878,-0.0870,0.0007
1940,999.5,348.9,93.2322,93.2330,93.3196,-0.0873,-0.0866,0.0007
1941,999.6,313.1,93.2274,93.2282,93.3141,-0.0866,-0.0859,0.0007
1942,999.8,295.9,93.2226,93.2234,93.3092,-0.0865,-0.0858,0.0007
1943,1029.9,379.8,93.2178,93.2186,93.3045,-0.0866,-0.0859,0.0007
1944,953.9,305.2,93.2130,93.2138,93.2997,-0.0866,-0.0859,0.0007
1945,978.7,260.7,93.2082,93.2089,93.2946,-0.0864,-0.0857,0.0007
1946,1045.2,303.5,93.2034,93.2041,93.2890,-0.0856,-0.0849,0.0007
1947,983.2,283.5,93.1986,93.1993,93.2838,-0.0852,-0.0845,0.0007
1948,1014.4,298.7,93.1937,93.1945,93.2787,-0.0850,-0.0843,0.0007
1949,997.6,286.4,93.1889,93.1896,93.2736,-0.0847,-0.0839,0.0007
1950,972.6,286.4,93.1841,93.1848,93.2690,-0.0850,-0.0843,0.0007
1951,1075.2,303.7,93.1792,93.1799,93.2645,-0.0853,-0.0846,0.0007
1952,956.5,290.4,93.1744,93.1751,93.2600,-0.0856,-0.0849,0.0007
1953,973.2,289.4,93.1695,93.1702,93.2550,-0.0855,-0.0847,0.0007
1954,1030.9,332.7,93.1647,93.1654,93.2493,-0.0846,-0.0839,0.0007
1955,1000.0,313.5,93.1598,93.1605,93.2442,-0.0844,-0.0837,0.0007
1956,999.6,318.3,93.1549,93.1556,93.2392,-0.0843,-0.0836,0.0007
1957,997.8,320.1,93.1501,93.1508,93.2338,-0.0838,-0.0831,0.0007
1958,1000.7,316.7,93.1452,93.1459,93.2289,-0.0837,-0.0830,0.0007
1959,999.7,321.5,93.1403,93.1410,93.2239,-0.0836,-0.0829,0.0007
1960,1000.4,356.5,93.1354,93.1361,93.2185,-0.0831,-0.0824,0.0007
1961,999.5,339.6,93.1305,93.1312,93.2133,-0.0828,-0.0821,0.0007
1962,1000.3,316.5,93.1256,93.1263,93.2080,-0.0824,-0.0817,0.0007
1963,999.4,375.2,93.1207,93.1214,93.2028,-0.0820,-0.0814,0.0007
1964,998.7,349.3,93.1158,93.1165,93.1975,-0.0817,-0.0810,0.0007
1965,967.5,356.8,93.1109,93.1116,93.1919,-0.0810,-0.0803,0.0007
1966,1029.7,329.2,93.1060,93.1066,93.1869,-0.0809,-0.0802,0.0007
1967,998.6,297.8,93.1010,93.1017,93.1819,-0.0808,-0.0802,0.0007
1968,1007.9,297.7,93.0961,93.0968,93.1768,-0.0806,-0.0800,0.0007
1969,992.1,284.4,93.0912,93.0919,93.1768,-0.0856,-0.0849,0.0007
1970,1006.0,291.1,93.0862,93.0869,93.1661,-0.0798,-0.0792,0.0007
1971,992.9,318.0,93.0813,93.0820,93.1661,-0.0848,-0.0841,0.0007
1972,1004.6,279.2,93.0764,93.0770,93.1610,-0.0846,-0.0839,0.0007
1973,982.0,290.5,93.0714,93.0721,93.1558,-0.0844,-0.0838,0.0007
1974,1015.6,309.5,93.0664,93.0671,93.1505,-0.0841,-0.0834,0.0007
1975,1000.5,290.2,93.0615,93.0621,93.1458,-0.0843,-0.0836,0.0007
1976,1006.1,301.2,93.0565,93.0572,93.1410,-0.0845,-0.0838,0.0007
1977,992.1,293.1,93.0515,93.0522,93.1360,-0.0844,-0.0838,0.0007
1978,998.9,309.4,93.0466,93.0472,93.1312,-0.0846,-0.0840,0.0007
1979,999.7,306.6,93.0416,93.0422,93.1263,-0.0848,-0.0841,0.0006
1980,1013.9,279.5,93.0366,93.0372,93.1214,-0.0848,-0.0842,0.0006
1981,1005.7,354.7,93.0316,93.0323,93.1165,-0.0849,-0.0843,0.0006
1982,996.3,323.6,93.0266,93.0273,93.1112,-0.0846,-0.0839,0.0006
1983,992.8,306.7,93.0216,93.0223,93.1063,-0.0847,-0.0840,0.0006
1984,1014.9,409.8,93.0166,93.0172,93.1018,-0.0852,-0.0845,0.0006
1985,998.4,339.0,93.0116,93.0122,93.0972,-0.0856,-0.0850,0.0006
1986,992.3,322.9,93.0066,93.0072,93.0923,-0.0858,-0.0851,0.0006
1987,978.9,318.8,93.0016,93.0022,93.0876,-0.0860,-0.0854,0.0006
1988,1008.1,336.5,92.9965,92.9972,93.0824,-0.0858,-0.0852,0.0006
1989,985.0,380.2,92.9915,92.9921,93.0773,-0.0858,-0.0852,0.0006
1990,1025.2,379.4,92.9865,92.9871,93.0720,-0.0855,-0.0849,0.0006
1991,1004.2,333.6,92.9814,92.9821,93.0670,-0.0856,-0.0850,0.0006
1992,995.8,335.5,92.9764,92.9770,93.0621,-0.0857,-0.0851,0.0006
1993,999.6,354.6,92.9713,92.9720,93.0572,-0.0859,-0.0853,0.0006
1994,1000.2,328.0,92.9663,92.9669,93.0519,-0.0857,-0.0850,0.0006
1995,999.8,328.2,92.9612,92.9618,93.0469,-0.0857,-0.0851,0.0006
1996,1000.3,338.2,92.9562,92.9568,93.0418,-0.0856,-0.0850,0.0006
1997,999.5,324.1,92.9511,92.9517,93.0365,-0.0854,-0.0848,0.0006
1998,1000.4,340.1,92.9460,92.9466,93.0309,-0.0849,-0.0843,0.0006
1999,1003.2,322.3,92.9410,92.9416,93.0258,-0.0849,-0.0843,0.0006
2000,992.2,288.7,92.9359,92.9365,93.0210,-0.0851,-0.0845,0.0006
2001,995.5,355.1,92.9308,92.9314,93.0158,-0.0850,-0.0844,0.0006
2002,1002.4,334.3,92.9257,92.9263,93.0109,-0.0852,-0.0846,0.0006
2003,996.2,355.8,92.9206,92.9212,93.0060,-0.0854,-0.0848,0.0006
2004,999.8,311.4,92.9155,92.9161,93.0010,-0.0855,-0.0849,0.0006
2005,999.4,340.3,92.9104,92.9110,92.9960,-0.0856,-0.0850,0.0006
2006,3254.3,352.5,92.9053,92.9059,92.9746,-0.0693,-0.0687,0.0006
2007,358.2,336.9,92.9002,92.9008,92.9746,-0.0744,-0.0738,0.0006
2008,340.0,334.9,92.8951,92.8956,92.9746,-0.0795,-0.0790,0.0006
2009,343.3,344.8,92.8899,92.8905,92.9690,-0.0790,-0.0785,0.0006
2010,709.0,314.9,92.8848,92.8854,92.9690,-0.0842,-0.0836,0.0006
2011,1002.4,366.4,92.8797,92.8803,92.9637,-0.0840,-0.0834,0.0006
2012,997.5,331.2,92.8745,92.8751,92.9586,-0.0840,-0.0835,0.0006
2013,1000.2,352.0,92.8694,92.8700,92.9536,-0.0842,-0.0836,0.0006
2014,1000.4,430.0,92.8643,92.8648,92.9482,-0.0840,-0.0834,0.0006
2015,1012.3,428.4,92.8591,92.8597,92.9430,-0.0839,-0.0833,0.0006
2016,994.7,407.1,92.8540,92.8545,92.9375,-0.0835,-0.0830,0.0006
2017,1001.5,388.3,92.8488,92.8494,92.9319,-0.0831,-0.0825,0.0006
2018,988.8,344.3,92.8436,92.8442,92.9259,-0.0822,-0.0817,0.0006
2019,1003.2,305.4,92.8385,92.8390,92.9203,-0.0818,-0.0812,0.0006
2020,1474.4,2261.6,92.8333,92.8338,92.9088,-0.0755,-0.0750,0.0006
2021,2265.5,361.4,92.8281,92.8287,92.8978,-0.0697,-0.0691,0.0006
2022,363.6,415.2,92.8229,92.8235,92.8978,-0.0749,-0.0743,0.0005
2023,417.5,358.5,92.8177,92.8183,92.8929,-0.0751,-0.0746,0.0005
2024,480.0,287.3,92.8126,92.8131,92.8929,-0.0803,-0.0798,0.0005
2025,993.2,340.4,92.8074,92.8079,92.8881,-0.0807,-0.0802,0.0005
2026,1002.2,325.1,92.8022,92.8027,92.8831,-0.0810,-0.0804,0.0005
2027,998.6,333.7,92.7970,92.7975,92.8786,-0.0817,-0.0811,0.0005
2028,998.9,361.1,92.7918,92.7923,92.8741,-0.0824,-0.0819,0.0005
2029,1016.6,348.0,92.7865,92.7871,92.8695,-0.0829,-0.0824,0.0005
2030,998.5,313.7,92.7813,92.7819,92.8641,-0.0828,-0.0823,0.0005
2031,1435.1,480.7,92.7761,92.7766,92.8538,-0.0777,-0.0771,0.0005
2032,550.8,276.6,92.7709,92.7714,92.8538,-0.0829,-0.0824,0.0005
2033,998.6,301.4,92.7657,92.7662,92.8488,-0.0832,-0.0826,0.0005
2034,1001.1,313.6,92.7604,92.7609,92.8436,-0.0832,-0.0826,0.0005
2035,999.7,326.6,92.7552,92.7557,92.8386,-0.0834,-0.0829,0.0005
2036,999.7,301.2,92.7499,92.7505,92.8336,-0.0837,-0.0832,0.0005
2037,1000.5,307.9,92.7447,92.7452,92.8286,-0.0839,-0.0834,0.0005
2038,999.6,342.2,92.7394,92.7400,92.8232,-0.0837,-0.0832,0.0005
2039,999.5,323.9,92.7342,92.7347,92.8181,-0.0839,-0.0834,0.0005
2040,1006.7,1754.5,92.7289,92.7294,92.8130,-0.0841,-0.0836,0.0005
2041,1761.9,390.2,92.7237,92.7242,92.8028,-0.0792,-0.0787,0.0005
2042,394.9,378.0,92.7184,92.7189,92.7982,-0.0798,-0.0793,0.0005
2043,841.3,417.3,92.7131,92.7136,92.7982,-0.0851,-0.0845,0.0005
2044,1000.3,368.3,92.7078,92.7083,92.7935,-0.0857,-0.0852,0.0005
2045,1000.1,379.1,92.7026,92.7031,92.7888,-0.0862,-0.0857,0.0005
2046,1000.4,335.3,92.6973,92.6978,92.7837,-0.0865,-0.0860,0.0005
2047,998.5,352.1,92.6920,92.6925,92.7790,-0.0871,-0.0866,0.0005
2048,1029.3,384.7,92.6867,92.6872,92.7744,-0.0877,-0.0872,0.0005
2049,967.0,356.8,92.6814,92.6819,92.7698,-0.0884,-0.0879,0.0005
2050,1000.8,330.3,92.6761,92.6766,92.7649,-0.0888,-0.0883,0.0005
2051,1012.3,346.5,92.6708,92.6713,92.7605,-0.0897,-0.0892,0.0005
2052,994.6,318.3,92.6655,92.6659,92.7561,-0.0907,-0.0902,0.0005
2053,1003.1,319.6,92.6601,92.6606,92.7515,-0.0914,-0.0909,0.0005
2054,992.0,302.0,92.6548,92.6553,92.7467,-0.0918,-0.0913,0.0005
2055,998.5,291.8,92.6495,92.6500,92.7413,-0.0918,-0.0913,0.0005
2056,1001.0,321.0,92.6442,92.6447,92.7362,-0.0920,-0.0915,0.0005
2057,999.2,279.2,92.6388,92.6393,92.7310,-0.0922,-0.0917,0.0005
2058,1002.5,339.5,92.6335,92.6340,92.7257,-0.0922,-0.0917,0.0005
2059,1013.3,342.2,92.6282,92.6286,92.7201,-0.0919,-0.0914,0.0005
2060,1003.2,351.0,92.6228,92.6233,92.7148,-0.0919,-0.0915,0.0005
2061,1006.6,363.9,92.6175,92.6179,92.7094,-0.0919,-0.0914,0.0005
2062,999.5,342.1,92.6121,92.6126,92.7039,-0.0918,-0.0913,0.0005
2063,1000.3,353.2,92.6068,92.6072,92.6978,-0.0911,-0.0906,0.0005
2064,980.2,380.7,92.6014,92.6019,92.6922,-0.0908,-0.0903,0.0005
2065,997.3,358.0,92.5960,92.5965,92.6865,-0.0905,-0.0900,0.0005
2066,1001.2,343.7,92.5907,92.5911,92.6810,-0.0903,-0.0899,0.0005
2067,1000.5,343.0,92.5853,92.5857,92.6753,-0.0900,-0.0896,0.0005
2068,1000.3,326.3,92.5799,92.5804,92.6692,-0.0893,-0.0888,0.0005
2069,998.6,317.5,92.5745,92.5750,92.6635,-0.0890,-0.0885,0.0004
2070,996.3,309.0,92.5691,92.5696,92.6576,-0.0885,-0.0881,0.0004
2071,999.9,321.2,92.5638,92.5642,92.6518,-0.0881,-0.0876,0.0004
2072,1000.3,293.5,92.5584,92.5588,92.6458,-0.0874,-0.0870,0.0004
2073,1000.6,332.0,92.5530,92.5534,92.6403,-0.0873,-0.0869,0.0004
2074,999.1,284.9,92.5476,92.5480,92.6348,-0.0872,-0.0868,0.0004
2075,999.8,287.6,92.5422,92.5426,92.6291,-0.0870,-0.0866,0.0004
2076,1000.6,303.2,92.5367,92.5372,92.6232,-0.0865,-0.0860,0.0004
2077,999.3,315.5,92.5313,92.5318,92.6176,-0.0863,-0.0858,0.0004
2078,1061.1,369.0,92.5259,92.5263,92.6119,-0.0859,-0.0855,0.0004
2079,941.9,295.3,92.5205,92.5209,92.6062,-0.0857,-0.0853,0.0004
2080,997.4,303.3,92.5151,92.5155,92.6001,-0.0850,-0.0846,0.0004
2081,1016.8,351.3,92.5096,92.5101,92.5945,-0.0849,-0.0845,0.0004
2082,1001.0,325.6,92.5042,92.5046,92.5890,-0.0848,-0.0844,0.0004
2083,994.4,331.0,92.4988,92.4992,92.5835,-0.0847,-0.0843,0.0004
2084,996.9,312.5,92.4933,92.4937,92.5774,-0.0840,-0.0836,0.0004
2085,999.4,307.2,92.4879,92.4883,92.5716,-0.0838,-0.0833,0.0004
2086,999.5,308.4,92.4824,92.4828,92.5660,-0.0835,-0.0831,0.0004
2087,998.1,306.8,92.4770,92.4774,92.5604,-0.0834,-0.0830,0.0004
2088,1000.0,314.7,92.4715,92.4719,92.5546,-0.0831,-0.0827,0.0004
2089,1000.7,375.7,92.4661,92.4665,92.5492,-0.0832,-0.0828,0.0004
2090,1000.7,390.8,92.4606,92.4610,92.5440,-0.0834,-0.0830,0.0004
2091,993.5,325.0,92.4551,92.4555,92.5388,-0.0837,-0.0833,0.0004
2092,999.7,329.7,92.4496,92.4500,92.5332,-0.0836,-0.0832,0.0004
2093,1014.8,378.8,92.4442,92.4446,92.5280,-0.0838,-0.0834,0.0004
2094,994.4,346.9,92.4387,92.4391,92.5230,-0.0843,-0.0839,0.0004
2095,1000.2,297.9,92.4332,92.4336,92.5182,-0.0850,-0.0846,0.0004
2096,998.1,335.4,92.4277,92.4281,92.5133,-0.0856,-0.0852,0.0004
2097,1001.2,318.7,92.4222,92.4226,92.5089,-0.0867,-0.0863,0.0004
2098,1000.2,318.1,92.4167,92.4171,92.5045,-0.0878,-0.0874,0.0004
2099,1000.1,319.8,92.4112,92.4116,92.5000,-0.0888,-0.0884,0.0004
2100,999.6,317.0,92.4057,92.4061,92.4951,-0.0894,-0.0890,0.0004
2101,1001.0,340.7,92.4002,92.4006,92.4905,-0.0903,-0.0899,0.0004
2102,999.5,326.5,92.3947,92.3951,92.4857,-0.0910,-0.0907,0.0004
2103,1000.2,328.6,92.3892,92.3896,92.4809,-0.0918,-0.0914,0.0004
2104,1000.9,338.0,92.3837,92.3840,92.4761,-0.0925,-0.0921,0.0004
2105,998.9,337.1,92.3781,92.3785,92.4709,-0.0928,-0.0924,0.0004
2106,1000.3,334.4,92.3726,92.3730,92.4659,-0.0933,-0.0929,0.0004
2107,1050.2,628.5,92.3671,92.3675,92.4548,-0.0878,-0.0874,0.0004
2108,955.2,367.7,92.3615,92.3619,92.4548,-0.0933,-0.0929,0.0004
2109,991.3,398.9,92.3560,92.3564,92.4494,-0.0934,-0.0930,0.0004
2110,1003.6,340.0,92.3505,92.3508,92.4437,-0.0932,-0.0929,0.0004
2111,998.0,373.9,92.3449,92.3453,92.4380,-0.0931,-0.0928,0.0004
2112,1003.6,387.5,92.3394,92.3397,92.4324,-0.0930,-0.0926,0.0004
2113,996.4,405.6,92.3338,92.3342,92.4261,-0.0923,-0.0919,0.0004
2114,999.9,411.7,92.3283,92.3286,92.4203,-0.0920,-0.0916,0.0004
2115,1282.9,574.4,92.3227,92.3231,92.4078,-0.0851,-0.0847,0.0004
2116,717.8,346.2,92.3171,92.3175,92.4078,-0.0907,-0.0903,0.0004
2117,1001.2,377.3,92.3116,92.3119,92.4018,-0.0902,-0.0899,0.0004
2118,1000.9,353.9,92.3060,92.3064,92.3959,-0.0899,-0.0895,0.0004
2119,998.2,325.0,92.3004,92.3008,92.3900,-0.0896,-0.0892,0.0004
2120,961.2,292.2,92.2948,92.2952,92.3839,-0.0890,-0.0887,0.0004
2121,1005.5,312.1,92.2893,92.2896,92.3783,-0.0890,-0.0886,0.0003
2122,999.7,297.7,92.2837,92.2840,92.3726,-0.0889,-0.0886,0.0003
2123,1011.0,410.5,92.2781,92.2784,92.3666,-0.0886,-0.0882,0.0003
2124,1033.5,776.3,92.2725,92.2728,92.3602,-0.0877,-0.0873,0.0003
2125,991.3,315.1,92.2669,92.2672,92.3541,-0.0872,-0.0869,0.0003
2126,997.4,376.1,92.2613,92.2616,92.3481,-0.0868,-0.0864,0.0003
2127,1005.6,346.6,92.2557,92.2560,92.3420,-0.0863,-0.0860,0.0003
2128,996.2,333.6,92.2501,92.2504,92.3347,-0.0846,-0.0843,0.0003
2129,1003.5,348.1,92.2445,92.2448,92.3287,-0.0842,-0.0839,0.0003
2130,1003.5,313.9,92.2389,92.2392,92.3226,-0.0837,-0.0834,0.0003
2131,1014.3,346.9,92.2332,92.2336,92.3165,-0.0833,-0.0829,0.0003
2132,992.9,348.3,92.2276,92.2280,92.3101,-0.0825,-0.0822,0.0003
2133,1003.0,362.3,92.2220,92.2223,92.3045,-0.0825,-0.0821,0.0003
2134,986.6,355.8,92.2164,92.2167,92.2991,-0.0827,-0.0824,0.0003
2135,993.6,334.5,92.2107,92.2111,92.2934,-0.0826,-0.0823,0.0003
2136,998.8,330.4,92.2051,92.2054,92.2883,-0.0832,-0.0828,0.0003
2137,1000.3,319.7,92.1995,92.1998,92.2830,-0.0836,-0.0832,0.0003
2138,1000.7,335.4,92.1938,92.1941,92.2778,-0.0840,-0.0837,0.0003
2139,999.6,382.0,92.1882,92.1885,92.2727,-0.0846,-0.0842,0.0003
2140,1001.6,401.5,92.1825,92.1828,92.2675,-0.0850,-0.0847,0.0003
2141,999.7,344.3,92.1769,92.1772,92.2629,-0.0860,-0.0857,0.0003
2142,1025.4,333.9,92.1712,92.1715,92.2584,-0.0872,-0.0869,0.0003
2143,973.3,344.8,92.1656,92.1659,92.2540,-0.0885,-0.0882,0.0003
2144,1003.2,353.5,92.1599,92.1602,92.2491,-0.0892,-0.0889,0.0003
2145,998.5,329.2,92.1542,92.1545,92.2491,-0.0948,-0.0945,0.0003
2146,1003.9,358.7,92.1486,92.1489,92.2444,-0.0958,-0.0955,0.0003
2147,1022.1,397.5,92.1429,92.1432,92.2395,-0.0966,-0.0963,0.0003
2148,945.4,332.1,92.1372,92.1375,92.2346,-0.0974,-0.0971,0.0003
2149,1013.7,393.8,92.1315,92.1318,92.2293,-0.0978,-0.0975,0.0003
2150,1016.0,365.2,92.1258,92.1261,92.2243,-0.0985,-0.0982,0.0003
2151,1000.1,380.5,92.1202,92.1205,92.2193,-0.0991,-0.0988,0.0003
2152,997.1,371.1,92.1145,92.1148,92.2138,-0.0993,-0.0990,0.0003
2153,999.7,374.2,92.1088,92.1091,92.2086,-0.0999,-0.0996,0.0003
2154,999.9,366.1,92.1031,92.1034,92.2033,-0.1003,-0.1000,0.0003
2155,999.9,363.2,92.0974,92.0977,92.1981,-0.1007,-0.1004,0.0003
2156,999.7,376.0,92.0917,92.0920,92.1922,-0.1005,-0.1002,0.0003
2157,1000.4,357.0,92.0860,92.0863,92.1866,-0.1006,-0.1004,0.0003
2158,999.8,326.9,92.0803,92.0805,92.1811,-0.1008,-0.1005,0.0003
2159,1029.6,311.7,92.0745,92.0748,92.1754,-0.1009,-0.1006,0.0003
2160,964.5,300.1,92.0688,92.0691,92.1693,-0.1005,-0.1002,0.0003
2161,964.7,495.3,92.0631,92.0634,92.1634,-0.1003,-0.1000,0.0003
2162,1035.9,357.0,92.0574,92.0577,92.1573,-0.1000,-0.0997,0.0003
2163,1016.1,413.8,92.0517,92.0519,92.1512,-0.0996,-0.0993,0.0003
2164,991.3,387.7,92.0459,92.0462,92.1448,-0.0989,-0.0986,0.0003
2165,1018.2,411.5,92.0402,92.0405,92.1389,-0.0987,-0.0984,0.0003
2166,1001.5,411.6,92.0345,92.0347,92.1329,-0.0984,-0.0981,0.0003
2167,1112.3,689.0,92.0287,92.0290,92.1204,-0.0917,-0.0914,0.0003
2168,872.1,324.3,92.0230,92.0232,92.1204,-0.0974,-0.0971,0.0003
2169,1000.6,342.9,92.0172,92.0175,92.1141,-0.0968,-0.0966,0.0003
2170,998.2,311.3,92.0115,92.0117,92.1076,-0.0961,-0.0959,0.0003
2171,997.4,316.9,92.0057,92.0060,92.1013,-0.0956,-0.0953,0.0003
2172,999.6,299.9,92.0000,92.0002,92.0946,-0.0946,-0.0944,0.0003
2173,997.7,318.4,91.9942,91.9945,92.0884,-0.0942,-0.0940,0.0003
2174,1001.8,320.6,91.9885,91.9887,92.0822,-0.0938,-0.0935,0.0003
2175,999.0,306.6,91.9827,91.9829,92.0759,-0.0932,-0.0929,0.0003
2176,1322.2,589.6,91.9769,91.9772,92.0623,-0.0854,-0.0851,0.0003
2177,681.8,315.5,91.9711,91.9714,92.0623,-0.0911,-0.0909,0.0003
2178,1000.2,318.4,91.9654,91.9656,92.0558,-0.0905,-0.0902,0.0003
2179,997.9,328.6,91.9596,91.9598,92.0494,-0.0898,-0.0895,0.0003
2180,999.4,311.9,91.9538,91.9541,92.0425,-0.0887,-0.0885,0.0003
2181,1314.7,593.5,91.9480,91.9483,92.0304,-0.0824,-0.0822,0.0002
2182,683.8,310.4,91.9422,91.9425,92.0304,-0.0882,-0.0880,0.0002
2183,993.9,320.4,91.9365,91.9367,92.0244,-0.0879,-0.0877,0.0002
2184,1006.7,315.7,91.9307,91.9309,92.0181,-0.0875,-0.0872,0.0002
2185,1001.2,345.8,91.9249,91.9251,92.0125,-0.0876,-0.0874,0.0002
2186,997.5,336.0,91.9191,91.9193,92.0070,-0.0879,-0.0876,0.0002
2187,1008.6,385.9,91.9133,91.9135,92.0018,-0.0886,-0.0883,0.0002
2188,992.1,406.0,91.9075,91.9077,91.9963,-0.0889,-0.0886,0.0002
2189,1009.0,502.4,91.9017,91.9019,91.9910,-0.0893,-0.0891,0.0002
2190,998.7,599.5,91.8958,91.8961,91.9856,-0.0898,-0.0895,0.0002
2191,1000.8,393.9,91.8900,91.8903,91.9800,-0.0900,-0.0898,0.0002
2192,1019.5,414.5,91.8842,91.8844,91.9741,-0.0899,-0.0896,0.0002
2193,1536.2,459.2,91.8784,91.8786,91.9630,-0.0846,-0.0844,0.0002
2194,466.2,371.7,91.8726,91.8728,91.9630,-0.0905,-0.0902,0.0002
2195,970.6,401.9,91.8667,91.8670,91.9575,-0.0908,-0.0905,0.0002
2196,999.8,367.4,91.8609,91.8611,91.9515,-0.0906,-0.0904,0.0002
2197,1070.9,388.0,91.8551,91.8553,91.9461,-0.0910,-0.0908,0.0002
2198,927.7,324.2,91.8492,91.8495,91.9405,-0.0913,-0.0910,0.0002
2199,1003.7,327.2,91.8434,91.8436,91.9351,-0.0917,-0.0915,0.0002
2200,998.6,305.9,91.8376,91.8378,91.9294,-0.0918,-0.0916,0.0002
2201,998.7,315.5,91.8317,91.8319,91.9239,-0.0922,-0.0919,0.0002
2202,1002.4,349.0,91.8259,91.8261,91.9184,-0.0925,-0.0923,0.0002
2203,1003.1,355.4,91.8200,91.8202,91.9129,-0.0928,-0.0926,0.0002
2204,997.8,323.8,91.8142,91.8144,91.9070,-0.0928,-0.0926,0.0002
2205,1001.3,326.7,91.8083,91.8085,91.9015,-0.0932,-0.0930,0.0002
2206,996.6,337.1,91.8025,91.8027,91.8960,-0.0935,-0.0933,0.0002
2207,999.9,295.1,91.7966,91.7968,91.8907,-0.0941,-0.0939,0.0002
2208,1005.0,318.8,91.7907,91.7910,91.8851,-0.0943,-0.0941,0.0002
2209,994.1,297.0,91.7849,91.7851,91.8800,-0.0951,-0.0949,0.0002
2210,999.7,279.8,91.7790,91.7792,91.8747,-0.0957,-0.0955,0.0002
2211,999.5,317.3,91.7731,91.7733,91.8692,-0.0960,-0.0958,0.0002
2212,1003.7,309.2,91.7673,91.7675,91.8630,-0.0957,-0.0955,0.0002
2213,1011.4,353.8,91.7614,91.7616,91.8570,-0.0956,-0.0954,0.0002
2214,999.9,396.7,91.7555,91.7557,91.8511,-0.0956,-0.0954,0.0002
2215,1008.3,416.2,91.7496,91.7498,91.8452,-0.0956,-0.0954,0.0002
2216,979.9,369.1,91.7437,91.7439,91.8390,-0.0953,-0.0951,0.0002
2217,1002.0,340.6,91.7378,91.7380,91.8331,-0.0952,-0.0950,0.0002
2218,997.7,645.8,91.7320,91.7321,91.8271,-0.0951,-0.0949,0.0002
2219,1009.4,346.9,91.7261,91.7263,91.8209,-0.0948,-0.0946,0.0002
2220,1006.2,350.3,91.7202,91.7204,91.8141,-0.0940,-0.0938,0.0002
2221,982.8,397.2,91.7143,91.7145,91.8078,-0.0936,-0.0934,0.0002
2222,999.8,361.7,91.7084,91.7086,91.8016,-0.0933,-0.0931,0.0002
2223,1443.8,467.2,91.7025,91.7026,91.7893,-0.0868,-0.0866,0.0002
2224,554.4,320.7,91.6965,91.6967,91.7893,-0.0927,-0.0925,0.0002
2225,1000.2,308.9,91.6906,91.6908,91.7832,-0.0926,-0.0924,0.0002
2226,1003.9,378.6,91.6847,91.6849,91.7771,-0.0923,-0.0921,0.0002
2227,999.8,334.9,91.6788,91.6790,91.7710,-0.0921,-0.0920,0.0002
2228,999.4,372.2,91.6729,91.6731,91.7646,-0.0917,-0.0915,0.0002
2229,1003.6,340.5,91.6670,91.6671,91.7589,-0.0919,-0.0917,0.0002
2230,994.1,308.2,91.6610,91.6612,91.7532,-0.0922,-0.0920,0.0002
2231,1006.1,321.1,91.6551,91.6553,91.7477,-0.0926,-0.0924,0.0002
2232,996.7,404.4,91.6492,91.6494,91.7415,-0.0923,-0.0921,0.0002
2233,1000.0,333.0,91.6433,91.6434,91.7356,-0.0924,-0.0922,0.0002
2234,997.9,309.4,91.6373,91.6375,91.7299,-0.0925,-0.0924,0.0002
2235,1001.5,322.8,91.6314,91.6316,91.7240,-0.0926,-0.0924,0.0002
