cycle,cycle_dt_us,work_dt_us,q_ideal_deg,q_send_deg,q_meas_deg,error_deg,gap_deg,drift_deg
1651,991.6,342.9,94.4301,94.4317,94.4824,-0.0523,-0.0506,0.0016
1652,999.8,345.3,94.4271,94.4287,94.4791,-0.0520,-0.0504,0.0016
1653,998.9,339.9,94.4240,94.4257,94.4756,-0.0515,-0.0499,0.0016
1654,1001.2,338.4,94.4210,94.4226,94.4756,-0.0546,-0.0530,0.0016
1655,999.7,343.8,94.4179,94.4195,94.4725,-0.0545,-0.0529,0.0016
1656,1001.3,345.2,94.4149,94.4165,94.4693,-0.0544,-0.0528,0.0016
1657,1011.4,353.4,94.4118,94.4134,94.4658,-0.0540,-0.0524,0.0016
1658,993.4,341.2,94.4087,94.4103,94.4625,-0.0538,-0.0522,0.0016
1659,997.3,343.6,94.4056,94.4072,94.4591,-0.0535,-0.0519,0.0016
1660,1000.3,345.0,94.4025,94.4041,94.4559,-0.0534,-0.0518,0.0016
1661,990.0,283.7,94.3994,94.4010,94.4526,-0.0532,-0.0516,0.0016
1662,1002.1,296.0,94.3963,94.3979,94.4497,-0.0534,-0.0518,0.0016
1663,1001.5,307.1,94.3932,94.3948,94.4467,-0.0535,-0.0519,0.0016
1664,1005.5,364.1,94.3901,94.3917,94.4437,-0.0536,-0.0520,0.0016
1665,986.0,398.8,94.3870,94.3885,94.4404,-0.0534,-0.0519,0.0016
1666,1002.2,371.4,94.3838,94.3854,94.4373,-0.0535,-0.0519,0.0016
1667,997.1,344.1,94.3807,94.3823,94.4341,-0.0534,-0.0518,0.0016
1668,1001.7,339.5,94.3776,94.3791,94.4309,-0.0533,-0.0518,0.0016
1669,1000.2,303.0,94.3744,94.3760,94.4275,-0.0531,-0.0515,0.0016
1670,999.4,253.2,94.3712,94.3728,94.4242,-0.0529,-0.0514,0.0016
1671,999.0,287.0,94.3681,94.3696,94.4209,-0.0528,-0.0513,0.0016
1672,1002.6,299.5,94.3649,94.3664,94.4177,-0.0528,-0.0512,0.0016
1673,999.0,229.9,94.3617,94.3633,94.4143,-0.0525,-0.0510,0.0015
1674,1000.2,276.1,94.3585,94.3601,94.4112,-0.0527,-0.0511,0.0015
1675,998.9,238.4,94.3553,94.3569,94.4082,-0.0528,-0.0513,0.0015
1676,1000.2,230.3,94.3521,94.3537,94.4052,-0.0530,-0.0515,0.0015
1677,1010.3,365.9,94.3489,94.3505,94.4021,-0.0531,-0.0516,0.0015
1678,3665.6,511.5,94.3457,94.3472,94.3896,-0.0439,-0.0424,0.0015
1679,520.3,450.0,94.3425,94.3440,94.3864,-0.0439,-0.0423,0.0015
1680,461.7,323.4,94.3393,94.3408,94.3864,-0.0471,-0.0456,0.0015
1681,325.0,271.7,94.3360,94.3375,94.3864,-0.0503,-0.0488,0.0015
1682,274.3,598.5,94.3328,94.3343,94.3831,-0.0504,-0.0488,0.0015
1683,763.1,336.6,94.3295,94.3310,94.3831,-0.0536,-0.0521,0.0015
1684,1013.3,366.3,94.3263,94.3278,94.3801,-0.0538,-0.0523,0.0015
1685,968.3,263.4,94.3230,94.3245,94.3770,-0.0540,-0.0525,0.0015
1686,999.0,270.5,94.3197,94.3212,94.3745,-0.0547,-0.0532,0.0015
1687,998.1,314.0,94.3165,94.3180,94.3719,-0.0554,-0.0539,0.0015
1688,1002.1,246.6,94.3132,94.3147,94.3691,-0.0560,-0.0545,0.0015
1689,998.5,315.5,94.3099,94.3114,94.3660,-0.0561,-0.0546,0.0015
1690,1000.4,267.1,94.3066,94.3081,94.3629,-0.0563,-0.0548,0.0015
1691,999.9,241.8,94.3033,94.3048,94.3598,-0.0565,-0.0550,0.0015
1692,998.7,351.9,94.3000,94.3015,94.3568,-0.0568,-0.0553,0.0015
1693,1002.1,296.1,94.2967,94.2981,94.3538,-0.0571,-0.0557,0.0015
1694,999.1,329.3,94.2933,94.2948,94.3510,-0.0576,-0.0562,0.0015
1695,1002.0,343.1,94.2900,94.2915,94.3481,-0.0581,-0.0566,0.0015
1696,997.6,338.1,94.2867,94.2881,94.3452,-0.0585,-0.0571,0.0015
1697,1000.1,362.5,94.2833,94.2848,94.3422,-0.0589,-0.0574,0.0015
1698,1000.0,256.8,94.2800,94.2814,94.3394,-0.0594,-0.0579,0.0015
1699,999.9,274.8,94.2766,94.2781,94.3365,-0.0599,-0.0584,0.0015
1700,1000.2,243.7,94.2733,94.2747,94.3335,-0.0603,-0.0588,0.0015
1701,1000.1,290.0,94.2699,94.2713,94.3305,-0.0607,-0.0592,0.0015
1702,998.6,298.6,94.2665,94.2680,94.3279,-0.0614,-0.0599,0.0015
1703,1000.1,285.2,94.2631,94.2646,94.3254,-0.0623,-0.0608,0.0014
1704,1000.0,337.2,94.2597,94.2612,94.3230,-0.0633,-0.0618,0.0014
1705,1000.2,300.1,94.2563,94.2578,94.3204,-0.0640,-0.0626,0.0014
1706,1000.1,241.0,94.2529,94.2544,94.3179,-0.0650,-0.0635,0.0014
1707,1000.0,343.4,94.2495,94.2510,94.3154,-0.0659,-0.0644,0.0014
1708,1000.0,335.4,94.2461,94.2475,94.3128,-0.0667,-0.0653,0.0014
1709,1000.0,291.2,94.2427,94.2441,94.3100,-0.0674,-0.0659,0.0014
1710,1000.8,259.7,94.2393,94.2407,94.3074,-0.0681,-0.0667,0.0014
1711,1000.2,290.9,94.2358,94.2372,94.3045,-0.0687,-0.0672,0.0014
1712,999.1,288.9,94.2324,94.2338,94.3015,-0.0692,-0.0677,0.0014
1713,1000.6,302.0,94.2289,94.2303,94.2984,-0.0695,-0.0680,0.0014
1714,999.1,249.4,94.2255,94.2269,94.2954,-0.0699,-0.0685,0.0014
1715,1002.6,237.8,94.2220,94.2234,94.2924,-0.0704,-0.0690,0.0014
1716,999.7,279.1,94.2185,94.2199,94.2893,-0.0707,-0.0693,0.0014
1717,998.7,237.8,94.2151,94.2165,94.2858,-0.0708,-0.0694,0.0014
1718,1000.2,299.1,94.2116,94.2130,94.2825,-0.0709,-0.0695,0.0014
1719,1002.2,341.3,94.2081,94.2095,94.2792,-0.0711,-0.0697,0.0014
1720,997.8,299.0,94.2046,94.2060,94.2759,-0.0713,-0.0699,0.0014
1721,999.9,255.6,94.2011,94.2025,94.2724,-0.0713,-0.0699,0.0014
1722,1000.0,324.6,94.1976,94.1990,94.2691,-0.0715,-0.0701,0.0014
1723,999.2,264.9,94.1941,94.1955,94.2656,-0.0715,-0.0701,0.0014
1724,1000.4,287.1,94.1906,94.1919,94.2620,-0.0714,-0.0700,0.0014
1725,999.5,272.1,94.1870,94.1884,94.2580,-0.0710,-0.0697,0.0014
1726,1002.0,243.4,94.1835,94.1849,94.2543,-0.0708,-0.0694,0.0014
1727,998.1,297.3,94.1799,94.1813,94.2504,-0.0704,-0.0691,0.0014
1728,999.9,241.2,94.1764,94.1778,94.2464,-0.0700,-0.0687,0.0014
1729,1000.0,220.9,94.1728,94.1742,94.2423,-0.0694,-0.0681,0.0014
1730,1001.0,264.3,94.1693,94.1706,94.2384,-0.0691,-0.0678,0.0014
1731,999.9,307.6,94.1657,94.1671,94.2346,-0.0688,-0.0675,0.0014
1732,999.4,241.3,94.1621,94.1635,94.2306,-0.0685,-0.0671,0.0014
1733,1000.5,250.9,94.1586,94.1599,94.2264,-0.0679,-0.0665,0.0013
1734,1000.0,305.3,94.1550,94.1563,94.2226,-0.0676,-0.0662,0.0013
1735,999.8,266.5,94.1514,94.1527,94.2186,-0.0673,-0.0659,0.0013
1736,1001.2,306.2,94.1478,94.1491,94.2146,-0.0668,-0.0655,0.0013
1737,999.0,286.5,94.1442,94.1455,94.2101,-0.0660,-0.0646,0.0013
1738,999.8,267.4,94.1406,94.1419,94.2059,-0.0654,-0.0640,0.0013
1739,1000.9,312.5,94.1369,94.1383,94.2019,-0.0649,-0.0636,0.0013
1740,999.1,266.1,94.1333,94.1346,94.1979,-0.0646,-0.0633,0.0013
1741,1000.1,259.8,94.1297,94.1310,94.1942,-0.0645,-0.0632,0.0013
1742,999.9,289.8,94.1260,94.1274,94.1902,-0.0641,-0.0628,0.0013
1743,1002.6,309.9,94.1224,94.1237,94.1865,-0.0641,-0.0628,0.0013
1744,997.5,321.2,94.1187,94.1201,94.1828,-0.0641,-0.0628,0.0013
1745,999.2,303.8,94.1151,94.1164,94.1791,-0.0640,-0.0627,0.0013
1746,999.8,291.9,94.1114,94.1127,94.1751,-0.0637,-0.0624,0.0013
1747,1000.0,281.4,94.1078,94.1091,94.1713,-0.0636,-0.0623,0.0013
1748,1000.1,277.1,94.1041,94.1054,94.1674,-0.0633,-0.0620,0.0013
1749,999.9,313.3,94.1004,94.1017,94.1633,-0.0629,-0.0616,0.0013
1750,1000.0,267.4,94.0967,94.0980,94.1590,-0.0623,-0.0610,0.0013
1751,1000.4,266.1,94.0930,94.0943,94.1549,-0.0619,-0.0606,0.0013
1752,1000.4,311.7,94.0893,94.0906,94.1509,-0.0616,-0.0603,0.0013
1753,1000.5,241.8,94.0856,94.0869,94.1469,-0.0613,-0.0600,0.0013
1754,999.7,312.1,94.0819,94.0832,94.1428,-0.0609,-0.0596,0.0013
1755,1000.1,272.8,94.0782,94.0794,94.1390,-0.0608,-0.0595,0.0013
1756,999.2,256.9,94.0744,94.0757,94.1351,-0.0607,-0.0594,0.0013
1757,1001.6,297.2,94.0707,94.0720,94.1313,-0.0606,-0.0593,0.0013
1758,999.1,268.3,94.0670,94.0682,94.1270,-0.0600,-0.0587,0.0013
1759,1000.0,248.0,94.0632,94.0645,94.1228,-0.0596,-0.0583,0.0013
1760,1000.0,270.7,94.0595,94.0607,94.1185,-0.0591,-0.0578,0.0013
1761,1000.0,300.2,94.0557,94.0570,94.1143,-0.0586,-0.0573,0.0013
1762,1000.1,275.7,94.0519,94.0532,94.1099,-0.0580,-0.0567,0.0013
1763,1000.3,268.7,94.0482,94.0494,94.1059,-0.0578,-0.0565,0.0013
1764,999.7,259.4,94.0444,94.0456,94.1021,-0.0577,-0.0564,0.0013
1765,999.7,269.6,94.0406,94.0418,94.0983,-0.0578,-0.0565,0.0012
1766,1000.6,310.7,94.0368,94.0380,94.0944,-0.0576,-0.0564,0.0012
1767,998.9,275.6,94.0330,94.0342,94.0908,-0.0578,-0.0566,0.0012
1768,1017.4,404.3,94.0292,94.0304,94.0872,-0.0580,-0.0568,0.0012
1769,995.2,390.7,94.0254,94.0266,94.0835,-0.0581,-0.0568,0.0012
1770,996.5,331.5,94.0216,94.0228,94.0795,-0.0579,-0.0567,0.0012
1771,999.9,368.5,94.0177,94.0190,94.0758,-0.0581,-0.0569,0.0012
1772,999.4,302.9,94.0139,94.0151,94.0722,-0.0583,-0.0570,0.0012
1773,1000.7,356.3,94.0101,94.0113,94.0686,-0.0585,-0.0573,0.0012
1774,999.0,330.9,94.0062,94.0075,94.0648,-0.0586,-0.0574,0.0012
1775,1002.6,354.5,94.0024,94.0036,94.0616,-0.0592,-0.0579,0.0012
1776,999.7,325.4,93.9985,93.9998,94.0583,-0.0598,-0.0586,0.0012
1777,998.7,330.4,93.9947,93.9959,94.0552,-0.0605,-0.0593,0.0012
1778,1001.3,326.4,93.9908,93.9920,94.0519,-0.0611,-0.0599,0.0012
1779,999.9,300.7,93.9869,93.9881,94.0487,-0.0617,-0.0605,0.0012
1780,1000.0,316.6,93.9831,93.9843,94.0456,-0.0625,-0.0613,0.0012
1781,999.3,308.9,93.9792,93.9804,94.0425,-0.0634,-0.0622,0.0012
1782,1001.1,321.2,93.9753,93.9765,94.0390,-0.0637,-0.0625,0.0012
1783,999.3,375.9,93.9714,93.9726,94.0356,-0.0642,-0.0630,0.0012
1784,1002.1,358.0,93.9675,93.9687,94.0321,-0.0646,-0.0634,0.0012
1785,997.9,377.6,93.9636,93.9648,94.0288,-0.0652,-0.0640,0.0012
1786,1004.4,362.5,93.9597,93.9608,94.0253,-0.0656,-0.0645,0.0012
1787,1001.2,394.9,93.9557,93.9569,94.0221,-0.0664,-0.0652,0.0012
1788,995.3,381.7,93.9518,93.9530,94.0189,-0.0671,-0.0659,0.0012
1789,998.2,378.3,93.9479,93.9490,94.0155,-0.0677,-0.0665,0.0012
1790,1000.5,384.5,93.9439,93.9451,94.0118,-0.0679,-0.0667,0.0012
1791,1001.9,368.1,93.9400,93.9412,94.0085,-0.0685,-0.0673,0.0012
1792,999.3,421.6,93.9360,93.9372,94.0050,-0.0690,-0.0678,0.0012
1793,998.3,305.9,93.9321,93.9332,94.0016,-0.0695,-0.0684,0.0012
1794,1000.3,315.5,93.9281,93.9293,93.9978,-0.0697,-0.0685,0.0012
1795,1000.3,292.2,93.9241,93.9253,93.9942,-0.0701,-0.0689,0.0012
1796,999.6,369.8,93.9202,93.9213,93.9906,-0.0704,-0.0693,0.0012
1797,1001.9,369.9,93.9162,93.9173,93.9870,-0.0708,-0.0697,0.0011
1798,999.4,375.9,93.9122,93.9133,93.9830,-0.0708,-0.0697,0.0011
1799,1000.7,359.4,93.9082,93.9093,93.9792,-0.0711,-0.0699,0.0011
1800,999.4,368.7,93.9042,93.9053,93.9755,-0.0713,-0.0702,0.0011
1801,1001.3,322.9,93.9002,93.9013,93.9717,-0.0716,-0.0704,0.0011
1802,1015.4,344.2,93.8962,93.8973,93.9676,-0.0714,-0.0703,0.0011
1803,974.1,303.9,93.8921,93.8933,93.9638,-0.0716,-0.0705,0.0011
1804,1000.8,369.8,93.8881,93.8892,93.9593,-0.0712,-0.0701,0.0011
1805,998.5,326.2,93.8841,93.8852,93.9560,-0.0719,-0.0708,0.0011
1806,1002.3,314.9,93.8800,93.8812,93.9510,-0.0709,-0.0698,0.0011
1807,998.7,300.2,93.8760,93.8771,93.9467,-0.0707,-0.0695,0.0011
1808,999.2,324.9,93.8720,93.8731,93.9425,-0.0705,-0.0694,0.0011
1809,1001.2,252.7,93.8679,93.8690,93.9380,-0.0701,-0.0690,0.0011
1810,1001.6,264.5,93.8638,93.8649,93.9340,-0.0701,-0.0690,0.0011
1811,1003.6,352.8,93.8598,93.8609,93.9300,-0.0702,-0.0691,0.0011
1812,1000.8,397.4,93.8557,93.8568,93.9260,-0.0703,-0.0692,0.0011
1813,999.2,336.7,93.8516,93.8527,93.9221,-0.0705,-0.0694,0.0011
1814,1000.2,367.0,93.8475,93.8486,93.9179,-0.0704,-0.0693,0.0011
1815,998.7,322.0,93.8434,93.8445,93.9139,-0.0705,-0.0694,0.0011
1816,1000.3,370.6,93.8393,93.8404,93.9099,-0.0706,-0.0695,0.0011
1817,999.3,335.4,93.8352,93.8363,93.9057,-0.0705,-0.0694,0.0011
1818,1001.6,304.9,93.8311,93.8322,93.9011,-0.0700,-0.0689,0.0011
1819,1001.2,313.4,93.8270,93.8281,93.8967,-0.0697,-0.0686,0.0011
1820,999.6,321.0,93.8229,93.8240,93.8923,-0.0694,-0.0684,0.0011
1821,999.3,257.3,93.8187,93.8198,93.8881,-0.0693,-0.0682,0.0011
1822,996.3,319.7,93.8146,93.8157,93.8835,-0.0689,-0.0679,0.0011
1823,999.7,335.2,93.8105,93.8115,93.8835,-0.0731,-0.0720,0.0011
1824,996.7,241.7,93.8063,93.8074,93.8793,-0.0730,-0.0719,0.0011
1825,1000.0,328.2,93.8022,93.8032,93.8750,-0.0729,-0.0718,0.0011
1826,1001.2,355.5,93.7980,93.7991,93.8705,-0.0724,-0.0714,0.0011
1827,998.9,254.3,93.7939,93.7949,93.8661,-0.0722,-0.0712,0.0011
1828,1000.0,333.8,93.7897,93.7907,93.8616,-0.0719,-0.0709,0.0011
1829,1001.2,359.7,93.7855,93.7866,93.8570,-0.0715,-0.0704,0.0011
1830,998.9,317.8,93.7813,93.7824,93.8519,-0.0705,-0.0695,0.0010
1831,1000.6,317.0,93.7771,93.7782,93.8471,-0.0700,-0.0689,0.0010
1832,1001.2,309.2,93.7729,93.7740,93.8423,-0.0693,-0.0683,0.0010
1833,1004.5,316.5,93.7687,93.7698,93.8376,-0.0689,-0.0679,0.0010
1834,1000.9,339.8,93.7645,93.7656,93.8329,-0.0684,-0.0673,0.0010
1835,1000.3,335.9,93.7603,93.7614,93.8287,-0.0683,-0.0673,0.0010
1836,998.7,363.7,93.7561,93.7571,93.8243,-0.0682,-0.0671,0.0010
1837,999.0,380.8,93.7519,93.7529,93.8199,-0.0680,-0.0670,0.0010
1838,999.4,317.5,93.7477,93.7487,93.8150,-0.0674,-0.0663,0.0010
1839,1000.4,372.7,93.7434,93.7444,93.8106,-0.0671,-0.0661,0.0010
1840,1002.3,290.8,93.7392,93.7402,93.8063,-0.0671,-0.0660,0.0010
1841,999.4,361.5,93.7349,93.7360,93.8021,-0.0671,-0.0661,0.0010
1842,999.6,343.0,93.7307,93.7317,93.7977,-0.0671,-0.0660,0.0010
1843,995.5,299.2,93.7264,93.7274,93.7940,-0.0676,-0.0665,0.0010
1844,1000.3,345.3,93.7222,93.7232,93.7903,-0.0682,-0.0672,0.0010
1845,997.8,322.7,93.7179,93.7189,93.7867,-0.0688,-0.0678,0.0010
1846,1001.7,319.9,93.7136,93.7146,93.7830,-0.0694,-0.0684,0.0010
1847,999.9,341.8,93.7093,93.7103,93.7794,-0.0701,-0.0691,0.0010
1848,997.9,283.5,93.7051,93.7061,93.7758,-0.0708,-0.0698,0.0010
1849,1000.3,312.7,93.7008,93.7018,93.7721,-0.0714,-0.0704,0.0010
1850,1004.5,294.5,93.6965,93.6975,93.7681,-0.0716,-0.0706,0.0010
1851,1004.6,312.6,93.6922,93.6931,93.7642,-0.0721,-0.0711,0.0010
1852,1002.7,339.1,93.6878,93.6888,93.7602,-0.0723,-0.0714,0.0010
1853,998.1,375.1,93.6835,93.6845,93.7563,-0.0728,-0.0718,0.0010
1854,995.8,376.4,93.6792,93.6802,93.7525,-0.0733,-0.0723,0.0010
1855,999.4,336.8,93.6749,93.6759,93.7484,-0.0735,-0.0726,0.0010
1856,1001.1,314.2,93.6706,93.6715,93.7447,-0.0742,-0.0732,0.0010
1857,998.3,377.1,93.6662,93.6672,93.7410,-0.0747,-0.0738,0.0010
1858,1000.0,326.4,93.6619,93.6628,93.7366,-0.0748,-0.0738,0.0010
1859,1000.6,260.6,93.6575,93.6585,93.7325,-0.0749,-0.0740,0.0010
1860,1000.1,273.2,93.6532,93.6541,93.7282,-0.0751,-0.0741,0.0010
1861,1001.6,283.9,93.6488,93.6498,93.7241,-0.0753,-0.0743,0.0010
1862,999.6,319.0,93.6444,93.6454,93.7198,-0.0754,-0.0744,0.0010
1863,1001.0,346.3,93.6401,93.6410,93.7158,-0.0757,-0.0747,0.0010
1864,994.9,345.2,93.6357,93.6366,93.7118,-0.0761,-0.0752,0.0010
1865,999.4,308.0,93.6313,93.6323,93.7078,-0.0765,-0.0756,0.0009
1866,999.0,289.5,93.6269,93.6279,93.7035,-0.0765,-0.0756,0.0009
1867,999.8,294.7,93.6225,93.6235,93.6995,-0.0770,-0.0760,0.0009
1868,999.1,351.0,93.6181,93.6191,93.6954,-0.0773,-0.0764,0.0009
1869,1012.7,342.6,93.6137,93.6146,93.6914,-0.0777,-0.0768,0.0009
1870,997.5,369.1,93.6093,93.6102,93.6869,-0.0776,-0.0767,0.0009
1871,998.8,325.0,93.6049,93.6058,93.6827,-0.0779,-0.0769,0.0009
1872,1000.6,336.0,93.6005,93.6014,93.6785,-0.0781,-0.0772,0.0009
1873,997.9,291.9,93.5960,93.5970,93.6745,-0.0784,-0.0775,0.0009
1874,999.3,306.2,93.5916,93.5925,93.6701,-0.0785,-0.0776,0.0009
1875,998.4,329.2,93.5872,93.5881,93.6662,-0.0790,-0.0781,0.0009
1876,1000.2,284.3,93.5827,93.5836,93.6623,-0.0796,-0.0787,0.0009
1877,1000.2,282.8,93.5783,93.5792,93.6584,-0.0801,-0.0792,0.0009
1878,999.6,285.8,93.5738,93.5747,93.6541,-0.0803,-0.0794,0.0009
1879,1000.4,361.3,93.5693,93.5702,93.6498,-0.0805,-0.0796,0.0009
1880,999.9,328.3,93.5649,93.5658,93.6454,-0.0805,-0.0796,0.0009
1881,1001.9,375.2,93.5604,93.5613,93.6409,-0.0805,-0.0796,0.0009
1882,999.3,311.5,93.5559,93.5568,93.6363,-0.0804,-0.0795,0.0009
1883,1000.5,323.2,93.5514,93.5523,93.6312,-0.0798,-0.0789,0.0009
1884,999.0,329.9,93.5469,93.5478,93.6265,-0.0796,-0.0787,0.0009
1885,1003.3,278.5,93.5424,93.5433,93.6218,-0.0794,-0.0785,0.0009
1886,995.3,288.5,93.5379,93.5388,93.6171,-0.0791,-0.0782,0.0009
1887,997.6,318.2,93.5334,93.5343,93.6120,-0.0786,-0.0777,0.0009
1888,1000.6,326.5,93.5289,93.5298,93.6072,-0.0783,-0.0774,0.0009
1889,1000.8,352.7,93.5244,93.5253,93.6023,-0.0779,-0.0770,0.0009
1890,996.8,332.5,93.5199,93.5208,93.5972,-0.0773,-0.0765,0.0009
1891,1004.1,293.1,93.5154,93.5162,93.5917,-0.0763,-0.0754,0.0009
1892,1007.5,344.2,93.5108,93.5117,93.5864,-0.0755,-0.0747,0.0009
1893,996.6,352.4,93.5063,93.5072,93.5811,-0.0748,-0.0739,0.0009
1894,1000.5,342.2,93.5017,93.5026,93.5760,-0.0742,-0.0734,0.0009
1895,998.2,346.4,93.4972,93.4981,93.5706,-0.0734,-0.0725,0.0009
1896,998.4,339.1,93.4926,93.4935,93.5657,-0.0730,-0.0722,0.0009
1897,999.7,341.9,93.4881,93.4889,93.5607,-0.0726,-0.0718,0.0009
1898,999.9,382.8,93.4835,93.4844,93.5558,-0.0723,-0.0714,0.0009
1899,1000.3,368.8,93.4789,93.4798,93.5505,-0.0715,-0.0707,0.0009
1900,999.7,303.4,93.4744,93.4752,93.5454,-0.0711,-0.0702,0.0009
1901,999.8,267.0,93.4698,93.4706,93.5406,-0.0708,-0.0700,0.0008
1902,1004.2,335.1,93.4652,93.4660,93.5358,-0.0707,-0.0698,0.0008
1903,999.8,291.9,93.4606,93.4614,93.5309,-0.0703,-0.0695,0.0008
1904,996.5,378.5,93.4560,93.4568,93.5265,-0.0705,-0.0697,0.0008
1905,1001.3,326.7,93.4514,93.4522,93.5221,-0.0707,-0.0698,0.0008
1906,1000.7,279.1,93.4468,93.4476,93.5177,-0.0709,-0.0701,0.0008
1907,1000.9,377.1,93.4422,93.4430,93.5130,-0.0708,-0.0700,0.0008
1908,992.4,338.9,93.4375,93.4384,93.5084,-0.0709,-0.0701,0.0008
1909,999.4,275.5,93.4329,93.4337,93.5039,-0.0710,-0.0702,0.0008
1910,999.8,281.9,93.4283,93.4291,93.4994,-0.0711,-0.0703,0.0008
1911,1000.2,280.2,93.4236,93.4245,93.4945,-0.0708,-0.0700,0.0008
1912,999.9,337.2,93.4190,93.4198,93.4901,-0.0711,-0.0703,0.0008
1913,1001.7,315.0,93.4144,93.4152,93.4858,-0.0715,-0.0706,0.0008
1914,1000.2,318.1,93.4097,93.4105,93.4815,-0.0717,-0.0709,0.0008
1915,1006.1,333.0,93.4050,93.4059,93.4768,-0.0718,-0.0710,0.0008
1916,1001.7,381.5,93.4004,93.4012,93.4725,-0.0721,-0.0713,0.0008
1917,998.0,359.6,93.3957,93.3965,93.4681,-0.0724,-0.0716,0.0008
1918,996.9,351.2,93.3910,93.3918,93.4636,-0.0726,-0.0718,0.0008
1919,1003.6,330.1,93.3864,93.3872,93.4589,-0.0725,-0.0717,0.0008
1920,998.9,361.4,93.3817,93.3825,93.4545,-0.0728,-0.0720,0.0008
1921,998.3,331.5,93.3770,93.3778,93.4501,-0.0731,-0.0723,0.0008
1922,1000.5,380.2,93.3723,93.3731,93.4457,-0.0735,-0.0727,0.0008
1923,1001.5,389.1,93.3676,93.3684,93.4411,-0.0735,-0.0727,0.0008
1924,997.6,361.8,93.3629,93.3637,93.4367,-0.0738,-0.0730,0.0008
1925,1000.4,343.3,93.3582,93.3590,93.4323,-0.0741,-0.0733,0.0008
1926,1001.2,339.5,93.3535,93.3542,93.4279,-0.0744,-0.0736,0.0008
1927,1000.2,291.5,93.3487,93.3495,93.4231,-0.0744,-0.0736,0.0008
1928,1000.5,286.1,93.3440,93.3448,93.4188,-0.0748,-0.0740,0.0008
1929,994.5,286.0,93.3393,93.3401,93.4145,-0.0752,-0.0744,0.0008
1930,997.8,306.7,93.3345,93.3353,93.4103,-0.0758,-0.0750,0.0008
1931,1000.2,270.3,93.3298,93.3306,93.4061,-0.0763,-0.0755,0.0008
1932,999.9,278.3,93.3251,93.3258,93.4023,-0.0772,-0.0765,0.0008
1933,1002.6,293.4,93.3203,93.3211,93.3986,-0.0783,-0.0775,0.0008
1934,1060.7,352.8,93.3156,93.3163,93.3947,-0.0792,-0.0784,0.0008
1935,956.9,355.0,93.3108,93.3115,93.3905,-0.0797,-0.0789,0.0008
1936,996.1,332.9,93.3060,93.3068,93.3864,-0.0804,-0.0796,0.0008
1937,992.9,342.6,93.3012,93.3020,93.3822,-0.0809,-0.0802,0.0008
1938,999.0,289.6,93.2965,93.2972,93.3779,-0.0814,-0.0807,0.0008
1939,1012.1,360.0,93.2917,93.2924,93.3733,-0.0816,-0.0808,0.0007
1940,3662.9,446.9,93.2869,93.2876,93.3558,-0.0689,-0.0682,0.0007
1941,453.2,2602.2,93.2821,93.2829,93.3558,-0.0737,-0.0730,0.0007
1942,2606.9,576.2,93.2773,93.2780,93.3425,-0.0652,-0.0644,0.0007
1943,580.7,309.1,93.2725,93.2732,93.3377,-0.0652,-0.0645,0.0007
1944,313.1,342.8,93.2677,93.2684,93.3377,-0.0700,-0.0693,0.0007
1945,347.0,324.5,93.2629,93.2636,93.3377,-0.0748,-0.0741,0.0007
1946,328.8,296.0,93.2581,93.2588,93.3334,-0.0753,-0.0746,0.0007
1947,300.2,371.8,93.2532,93.2540,93.3334,-0.0802,-0.0794,0.0007
1948,376.2,303.3,93.2484,93.2491,93.3334,-0.0850,-0.0843,0.0007
1949,1032.3,319.6,93.2436,93.2443,93.3292,-0.0856,-0.0849,0.0007
1950,991.6,352.7,93.2387,93.2395,93.3249,-0.0862,-0.0854,0.0007
1951,1002.4,369.7,93.2339,93.2346,93.3203,-0.0864,-0.0857,0.0007
1952,998.2,314.4,93.2290,93.2298,93.3160,-0.0869,-0.0862,0.0007
1953,989.5,276.6,93.2242,93.2249,93.3115,-0.0873,-0.0866,0.0007
1954,1019.6,387.6,93.2193,93.2200,93.3065,-0.0872,-0.0865,0.0007
1955,991.2,381.1,93.2145,93.2152,93.3009,-0.0864,-0.0857,0.0007
1956,1004.2,320.2,93.2096,93.2103,93.2955,-0.0859,-0.0852,0.0007
1957,3666.4,414.0,93.2047,93.2054,93.2747,-0.0700,-0.0693,0.0007
1958,422.3,431.3,93.1998,93.2006,93.2747,-0.0749,-0.0742,0.0007
1959,437.7,458.7,93.1950,93.1957,93.2701,-0.0751,-0.0744,0.0007
1960,465.5,369.2,93.1901,93.1908,93.2701,-0.0800,-0.0793,0.0007
1961,375.8,484.7,93.1852,93.1859,93.2655,-0.0803,-0.0796,0.0007
1962,633.0,353.1,93.1803,93.1810,93.2655,-0.0852,-0.0845,0.0007
1963,1000.1,370.7,93.1754,93.1761,93.2607,-0.0853,-0.0846,0.0007
1964,997.2,367.6,93.1705,93.1712,93.2564,-0.0860,-0.0853,0.0007
1965,999.7,363.7,93.1656,93.1662,93.2523,-0.0867,-0.0860,0.0007
1966,995.4,313.5,93.1606,93.1613,93.2479,-0.0873,-0.0866,0.0007
1967,994.8,257.7,93.1557,93.1564,93.2428,-0.0871,-0.0864,0.0007
1968,997.0,291.9,93.1508,93.1515,93.2376,-0.0869,-0.0862,0.0007
1969,998.1,300.0,93.1459,93.1465,93.2323,-0.0864,-0.0858,0.0007
1970,2940.6,339.8,93.1409,93.1416,93.2162,-0.0753,-0.0746,0.0007
